publication_number,patent_citation,publication_date,assignee,title
EP3875026A1,WO2019170734A1,2019-09-12,Koninklijke Philips N.V.,Sleep apnea detection system and method
EP3875026A1,DE102007020038A1,2008-10-30,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,Evidence of apnea with blood pressure dependent detected signals
EP3875057A1,US5769882A,1998-06-23,"Medtronic, Inc.",Methods and apparatus for conformably sealing prostheses within body lumens
EP3875057A1,US20090287145A1,2009-11-19,"Altura Interventional, Inc.",Devices and methods for treatment of abdominal aortic aneurysms
EP3875057A1,US8974487B2,2015-03-10,Aneuclose Llc,Aneurysm occlusion device
EP3875057A1,US20170360993A1,2017-12-21,"Medtronic Vascular, Inc.",Coated endovascular prostheses for aneurism treatment
EP3875057A1,US20190192743A1,2019-06-27,The Texas A&M University System,Vascular prosthesis for leak prevention during endovascular aneurysm repair
EP3875928A1,JPS62179776A,1987-08-06,Kyocera Corp,Solar photovoltaic generator
EP3875928A1,US20040211892A1,2004-10-28,Stallard Charles R.,Window mounting for optical sensor
EP3875928A1,WO2016140565A1,2016-09-09,Hukseflux Holding B.V.,Thermal sensor having two windows
EP3876155A1,US20040169080A1,2004-09-02,Masamichi Azuma,"Dual-purpose portable card, a communication system, a communication method, a terminal apparatus, and a computer-readable record medium recording a program"
EP3876155A1,WO2011159171A2,2011-12-22,Trident Rfid Pty Ltd,"A transponder, rfid system and methods of operation"
EP3876155A1,EP3079104A1,2016-10-12,EM Microelectronic-Marin SA,Protocol management method for a passive rf identification device which can harvest power from different power sources
EP3876211A1,WO2010079388A1,2010-07-15,Koninklijke Philips Electronics N.V.,Intelligent controllable lighting networks and schemata therefore
EP3876211A1,WO2013052383A1,2013-04-11,"Flir Systems, Inc.",Smart surveillance camera systems and methods
EP3876211A1,EP2605505A1,2013-06-19,Research In Motion Limited,Apparatus and method for controlling a camera and infrared illuminator in an electronic device
EP3876211A1,WO2017118647A1,2017-07-13,Netatmo,Automatic lighting and security device
EP3876258A1,JP2004055166A,2004-02-19,Canon Inc,"Multi-charged particle beam lens, charged particle beam exposure system using it, and device manufacturing method"
EP3876258A1,US20080017807A1,2008-01-24,Canon Kabushiki Kaisha,"Deflector array, exposure apparatus, and device manufacturing method"
EP3876258A1,EP2715768B1,2020-01-22,ASML Netherlands B.V.,Charged particle multi-beamlet apparatus
EP3876258A1,JP2816849B2,1998-10-27,株式会社トプコン,Electrostatic deflector
EP3876258A1,US6953938B2,2005-10-11,Canon Kabushiki Kaisha,"Deflector, method of manufacturing deflector, and charged particle beam exposure apparatus"
EP3876258A1,JP4588602B2,2010-12-01,株式会社トプコン,Manufacturing method of electrostatic deflector
EP3876357A1,US5934945A,1999-08-10,Framatome Connectors Usa Inc.,Contact retainer for retaining a contact to a housing
EP3876357A1,US8992266B2,2015-03-31,Harting Electric Gmbh & Co. Kg,System connector with adapter module
EP3876357A1,CN105940569A,2016-09-14,理想工业公司,Plug connector
EP3876357A1,US10033132B2,2018-07-24,Amphenol Corporation,Connector terminal and method of assembling the same
EP3876407A1,US20120174961A1,2012-07-12,"Schneider Electric USA, Inc.",Arc fault mitigation for photovoltaic systems
EP3876407A1,EP2916455A1,2015-09-09,Siemens Aktiengesellschaft,Detecting a serial arc in an electrical installation
EP3876407A1,US20160282398A1,2016-09-29,"Delta Electronics (Shanghai) Co., Ltd",Method and Device for ARC Fault Detection for Photovoltaic Inverter and Photovoltaic Inverter Using the Same
EP3876407A1,US20180097354A1,2018-04-05,Solaredge Technologies Ltd.,Arc Detection and Prevention in a Power Generation System
EP3876407A1,US9995796B1,2018-06-12,"National Technology & Engineering Solutions Of Sandia, Llc",Identifying an arc-fault type in photovoltaic arrays
EP3876435A1,EP3119019A1,2017-01-18,Nec Corporation,Spatial light receiving apparatus and spatial light receiving method
EP3876435A1,US20170207850A1,2017-07-20,Nec Corporation,Free space optical receiver and free space optical receiving method
EP3876445A1,EP0969604A2,2000-01-05,Texas Instruments Incorporated,Signal to interference ratio estimation
EP3876445A1,US20030072355A1,2003-04-17,"Samsung Electronics Co., Ltd.",Channel estimation apparatus and method
EP3876445A1,US20130177090A1,2013-07-11,Qualcomm Incorporated,Systems and methods for wireless communication of long data units
EP3876798A1,JPS55154902U,1980-11-07,,
EP3876798A1,JPS5752426A,1982-03-27,Tokyo Shibaura Electric Co,Hot air cooker
EP3876798A1,JPS57163505U,1982-10-15,,
EP3876798A1,JP4311688B2,2009-08-12,シャープ株式会社,Exhaust steam diluting apparatus and cooking device equipped with the same
EP3876798A1,JP4528849B2,2010-08-25,シャープ株式会社,Drawer type cooking device
EP3876798A1,CN108471907B,2021-09-03,皇家飞利浦有限公司,Device and method for preparing food ingredients from hot air and a fluid introduced therein
EP3876798A1,CN105852634B,2018-06-19,广东美的厨房电器制造有限公司,Steam cooking apparatus
EP3876798A1,CN108065787A,2018-05-25,宁波方太厨具有限公司,A kind of steam treatment structure for steam box
EP3876798A1,TWM555930U,2018-02-21,Round Shine Industrial Co Ltd,Cover device and heating device with defogging function
EP3876798A1,CN108477984A,2018-09-04,广东美的厨房电器制造有限公司,Steam cooking apparatus
EP3876798A1,CN108836103A,2018-11-20,中山佳威路家用电器有限公司,It is a kind of with door glass demisting and anti-water droplet function of hanging scorches equipment
EP3876807A1,US3082451A,1963-03-26,Nat Union Electric Corp,Attachment mounting for floor polisher or the like
EP3876807A1,US4041567A,1977-08-16,The Scott & Fetzer Company,Combination sweeping-scrubbing apparatus
EP3876807A1,IT207992Z2,1988-03-14,Idroplina Srl,MULTIPLE BRUSH DEVICE FOR CLEANING FLOORS AND SURFACES.
EP3876807A1,KR100841444B1,2008-06-25,삼성광주전자 주식회사,A suction nozzle having a brush function and a duster function for use in a vacuum cleaner
EP3876807A1,US8047736B2,2011-11-01,Jordan Power Equipment Co.,Liquid dispensing brush assembly for a floor scrubber
EP3876807A1,EP2191763A1,2010-06-02,Koninklijke Philips Electronics N.V.,Cleaning device with rotating brushes
EP3876807A1,CN103860106B,2017-01-25,重庆三峡学院,Multifunctional cleaner
EP3876807A1,DE102015101587B3,2015-07-09,Wessel-Werk Gmbh,Robotsauger with multiple arrangement of side brushes
EP3876807A1,EP3592193B1,2021-03-03,Alfred Kärcher SE & Co. KG,Self-propelled and self-steering floor cleaning device
EP3876807A1,CN206761643U,2017-12-19,科沃斯机器人股份有限公司,Clean robot
EP3876807A1,EP3366182A1,2018-08-29,Koninklijke Philips N.V.,Cleaning device
EP3876807A1,CN107007217A,2017-08-04,潘广慧,A kind of home-use floor-cleaning mop
EP3878284A1,WO1998017119A1,1998-04-30,Townsend Engineering Company,Method and means for linking sausage
EP3878284A1,EP1310171A1,2003-05-14,Townsend Engineering Company,"Meat emulsion pump control system for meat encasing machine, and method of use thereof"
EP3878284A1,US20040118302A1,2004-06-24,Gerhard Muller,Apparatus comprising a vacuum filler and clip module
EP3878284A1,US9480264B2,2016-11-01,Albert Handtmann Maschinenfabrik Gmbh & Co. Kg,Device and method for controlling a filling machine
EP3878425A1,WO1995024177A1,1995-09-14,"Scovell, Peter, George",Improvements in infant feeders and feeder accessories
EP3878425A1,WO2004054414A1,2004-07-01,Keith John Anderson,A heating device for a feeding bottle
EP3878425A1,DE10305418A1,2004-10-07,"Akbalik, Ünal","Shaker for feeding bottles used for babies, has head and guide dimensioned to be inserted within interior of feeding bottle"
EP3878425A1,GB2489721A,2012-10-10,Flo Trading Ltd,A powder dispenser for attachment to a baby bottle
EP3878425A1,WO2014194469A1,2014-12-11,Lin Qiang,Thermometer capable of being used for feeding bottle and milk reconstitution assembly using same
EP3878425A1,US20170305636A1,2017-10-26,Igor Michaylovich BERLINSKIY,Formula-Mixing Bottle
EP3878425A1,EP3598664A1,2020-01-22,"Cloudminds (Shenzhen) Robotics Systems Co., Ltd.","Frequency selection method, random access method, and apparatus"
EP3878828A1,WO2013176545A1,2013-11-28,Pqa B.V.,Geopolymer composition comprising additives
EP3878828A1,CN106495585A,2017-03-15,中国地质大学（武汉）,Geo-polymer based heavy-load paving material and preparation method thereof
EP3878828A1,CN108101577A,2018-06-01,湖南辰砾新材料有限公司,A kind of inorganic foamed thermal insulation material and preparation method thereof
EP3878828A1,US20200031717A1,2020-01-30,The Catholic University Of America,Geopolymer concretes for energy storage applications
EP3878943A1,WO2008073489A2,2008-06-19,Rensselaer Polytechnic Institute,Method for producing grown materials and products made thereby
EP3878943A1,ES2497415A1,2014-09-22,Universidad De Sevilla,"Procedure for the growth of organic and biodegradable structures from agricultural waste and mushroom mycelium, and their use as insulating components in construction (Machine-translation by Google Translate, not legally binding)"
EP3878943A1,WO2017132523A1,2017-08-03,University of Alaska Anchorage,Thermal insulation material from mycelium and forestry byproducts
EP3878943A1,WO2018014004A1,2018-01-18,"Mycoworks, Inc.",Method of producing fungal materials and objects made therefrom
EP3878943A1,CN108505636A,2018-09-07,熊远,Compound organic heat preservation and soundproof prefabricated board of assembled architecture lightweight and preparation method thereof
EP3879671A1,US7554316B2,2009-06-30,Access Business Group International Llc,Controlling inductive power transfer systems
EP3879671A1,WO2012127335A1,2012-09-27,Koninklijke Philips Electronics N.V.,Calculating power loss for inductive power transmission
EP3879671A1,US20160301261A1,2016-10-13,Toshiba Electronics Europe Gmbh,Method for wireless transmission of a power
EP3879671A1,WO2018219793A1,2018-12-06,Koninklijke Philips N.V.,Foreign object detection in a wireless power transfer system
EP3879671A1,EP3528364A1,2019-08-21,Koninklijke Philips N.V.,Wireless power transfer system
EP3879671A1,EP3570410A1,2019-11-20,Koninklijke Philips N.V.,Wireless power transfer detecting foreign objects
EP3879671A1,US20200014249A1,2020-01-09,Robert Bosch Gmbh,Method for operating an inductive charging device
EP3879720A1,EP3609260A1,2020-02-12,LG Electronics Inc. -1-,Method and device for performing device-to-device communication by sharing uplink resource and sidelink resource in wireless communication system
EP3881672A1,WO2006073472A2,2006-07-13,"Mo Bio Laboratories, Inc.",Kits and processes for removing contaminants from nucleic acids in environmental and biological samples
EP3881672A1,US20100015601A1,2010-01-21,Invitrogen Corporation,Biological confirmation and detection system
EP3881672A1,US20100089173A1,2010-04-15,Amandine Verdier,Device for collecting and separating particles and microorganisms present in ambient air
EP3881759A1,US20070191728A1,2007-08-16,Adnan Shennib,Intrapartum monitor patch
EP3881759A1,US20160317088A1,2016-11-03,"Lifescan, Inc.","Methods, systems, and devices for optimal positioning of sensors"
EP3881759A1,US20160374608A1,2016-12-29,"Smart Human Dynamics, Inc.","Systems, Devices, and Methods for Tracking Abdominal Orientation and Activity"
EP3881759A1,WO2017071785A2,2017-05-04,Bioself Technology Ltd,An apparatus for aiding relaxation
EP3881759A1,US20180184920A1,2018-07-05,Livemetric (Medical) S.A.,System and method for providing user feeedback of blood pressure sensor placement and contact quality
EP3881759A1,WO2018134844A1,2018-07-26,Brun Health Private Limited,A portable auscultation device
EP3881821A1,WO2017093093A1,2017-06-08,Dsm Ip Assets B.V.,Phosphinic peptide derivatives for use as mmp-12 inhibitors
EP3882066A1,DE19941560A1,2001-03-08,Volkswagen Ag,Garage door opener installed in automobile has control switches for transmission of door opening or closing signal incorporated in roof console
EP3882066A1,EP1424237A1,2004-06-02,Dav,"Bifunctional ceiling lighting unit, particularly for motor vehicle"
EP3882066A1,DE102017221212A1,2019-05-29,HELLA GmbH & Co. KGaA,overhead console
EP3882363A1,US20090203534A1,2009-08-13,Hamid Hossain,Expression profiles for predicting septic conditions
EP3882363A1,WO2013011479A2,2013-01-24,Koninklijke Philips Electronics N.V.,Assessment of cellular signaling pathway activity using probabilistic modeling of target gene expression
EP3882363A1,WO2014102668A2,2014-07-03,Koninklijke Philips N.V.,Assessment of cellular signaling pathway activity using linear combination(s) of target gene expressions;
EP3882363A1,WO2014174003A1,2014-10-30,Koninklijke Philips N.V.,Medical prognosis and prediction of treatment response using multiple cellular signalling pathway activities
EP3882363A1,WO2015101635A1,2015-07-09,Koninklijke Philips N.V.,Assessment of the pi3k cellular signaling pathway activity using mathematical modelling of target gene expression.
EP3882363A1,WO2016062891A1,2016-04-28,Koninklijke Philips N.V.,ASSESSMENT OF TGF-β CELLULAR SIGNALING PATHWAY ACTIVITY USING MATHEMATICAL MODELLING OF TARGET GENE EXPRESSION
EP3882363A1,WO2016062892A1,2016-04-28,Koninklijke Philips N.V.,Medical prognosis and prediction of treatment response using multiple cellular signaling pathway activities
EP3882363A1,WO2016062893A1,2016-04-28,Koninklijke Philips N.V.,Medical prognosis and prediction of treatment response using multiple cellular signaling pathway activities
EP3882363A1,WO2017029215A1,2017-02-23,Koninklijke Philips N.V.,Assessment of nfkb cellular signaling pathway activity using mathematical modelling of target gene expression
EP3882363A1,WO2018096076A1,2018-05-31,Koninklijke Philips N.V.,Method to distinguish tumor suppressive foxo activity from oxidative stress
EP3882363A1,WO2019068623A1,2019-04-11,Koninklijke Philips N.V.,Determining functional status of immune cells types and immune response
EP3882363A1,WO2019068543A1,2019-04-11,Koninklijke Philips N.V.,Assessment of jak-stat3 cellular signaling pathway activity using mathematical modelling of target gene expression
EP3882363A1,WO2019068562A1,2019-04-11,Koninklijke Philips N.V.,Assessment of jak-stat1/2 cellular signaling pathway activity using mathematical modelling of target gene expression
EP3882363A1,WO2019068585A1,2019-04-11,Koninklijke Philips N.V.,Assessment of notch cellular signaling pathway activity using mathematical modelling of target gene expression
EP3882363A1,WO2019120658A1,2019-06-27,Koninklijke Philips N.V.,Assessment of mapk-ap 1 cellular signaling pathway activity using mathematical modelling of target gene expression
EP3882363A1,JP2006506070A,2006-02-23,ベクトン，ディッキンソン  アンド  カンパニー,Diagnosis of sepsis or SIRS using biomarker profiles
EP3882363A1,BRPI0609302A2,2011-10-11,Becton Dickinson Co,"methods for predicting the development of sepsis and for diagnosing sepsis in an individual to be tested, microarray, kit for predicting the development of sepsis in an individual to be tested, computer program product, computer, computer system for determining if an individual is likely to develop sepsis, digital signal embedded in a carrier wave, and, graphical user interface to determine if an individual is likely to develop sepsis"
EP3882363A1,WO2017122203A1,2017-07-20,Technion Research & Development Foundation Limited,Methods of determining prognosis of sepsis and treating same
EP3882554A1,JPS6152550A,1986-03-15,Hitachi Chem Co Ltd,Hot water supplying system utilizing chemical heat storage
EP3882554A1,JPS62288495A,1987-12-15,Sumitomo Metal Ind Ltd,Heat exchanger
EP3882554A1,WO2006123925A1,2006-11-23,Nederlandse Organisatie Voor Toegepast-Natuurwetenschappelijk Onderzoek Tno,Method for regulating the heat and the co2 concentration of the air in an enclosed space
EP3882554A1,WO2012144896A1,2012-10-26,Nederlandse Organisatie Voor Toegepast-Natuurwetenschappelijk Onderzoek Tno,Fixed bed chemical looping combustion
EP3882554A1,EP3006883A1,2016-04-13,Aisin Seiki Kabushiki Kaisha,Chemical thermal energy storage device
EP3882554A1,US20180180325A1,2018-06-28,The Regents Of The University Of California,High temperature synthesis for power production and storage
EP3882554A1,EP3396289A1,2018-10-31,Kabushiki Kaisha Toyota Jidoshokki,Chemical heat storage apparatus
EP3882554A1,WO2019050398A1,2019-03-14,Nederlandse Organisatie Voor Teogepastnatuurwetenschappelijk Onderzoek Tno,System for energy storage including a heat transfer fluid tank
EP3882554A1,WO2019050397A1,2019-03-14,Nederlandse Organisatie Voor Toegepastnatuurwetenschappelijk Onderzoek Tno,System for energy storage including heat exchangers
EP3882579A1,WO2008028927A1,2008-03-13,Continental Automotive Gmbh,Circuit arrangement for the bidirectinal operation of a sound transducer disposed at the ends of a measuring section
EP3882579A1,EP2581715A1,2013-04-17,Miitors ApS,Ultrasonic flow meter
EP3882579A1,US10495502B2,2019-12-03,Texas Instruments Incorporated,Ultrasonic flow meter auto-tuning for reciprocal operation of the meter
EP3882701A1,US20060033921A1,2006-02-16,Asml Netherlands B.V.,Method and apparatus for angular-resolved spectroscopic lithography characterization
EP3882701A1,US20060121373A1,2006-06-08,Miradia Inc.,Method and structure for manufacturing bonded substrates using multiple photolithography tools
EP3882701A1,WO2009078708A1,2009-06-25,Asml Netherlands B.V.,Diffraction based overlay metrology tool and method
EP3882701A1,WO2009106279A1,2009-09-03,Asml Netherlands B.V.,"Metrology method and apparatus, lithographic apparatus, and device manufacturing method"
EP3882701A1,US20100201963A1,2010-08-12,Asml Netherlands B.V.,"Inspection Apparatus, Lithographic Apparatus, Lithographic Processing Cell and Inspection Method"
EP3882701A1,US20110027704A1,2011-02-03,Asml Netherlands B.V.,"Methods and Scatterometers, Lithographic Systems, and Lithographic Processing Cells"
EP3882701A1,US20110043791A1,2011-02-24,Asml Netherlands B.V.,"Metrology Method and Apparatus, Lithographic Apparatus, Device Manufacturing Method and Substrate"
EP3882701A1,US20110065214A1,2011-03-17,International Business Machines Corporation,3d multiple die stacking
EP3882701A1,US20110102753A1,2011-05-05,Asml Netherlands B.V.,Apparatus and Method of Measuring a Property of a Substrate
EP3882701A1,US20120044470A1,2012-02-23,Asml Netherlands B.V.,"Substrate for Use in Metrology, Metrology Method and Device Manufacturing Method"
EP3882701A1,US20120123581A1,2012-05-17,Asml Netherlands B.V.,"Metrology Method and Inspection Apparatus, Lithographic System and Device Manufacturing Method"
EP3882701A1,US20130258310A1,2013-10-03,Asml Netherlands B.V.,"Metrology Method and Apparatus, Lithographic System and Device Manufacturing Method"
EP3882701A1,US20130271740A1,2013-10-17,Asml Netherlands B.V.,"Lithographic Apparatus, Substrate and Device Manufacturing Method"
EP3882701A1,WO2013178422A1,2013-12-05,Asml Netherlands B.V.,"Metrology method and apparatus, substrate, lithographic system and device manufacturing method"
EP3882701A1,US20140356981A1,2014-12-04,International Business Machines Corporation,Wafer bonding misalignment reduction
EP3882701A1,WO2015185166A1,2015-12-10,Asml Netherlands B.V.,"Method of designing metrology targets, substrates having metrology targets, method of measuring overlay, and device manufacturing method"
EP3882701A1,US20180252998A1,2018-09-06,Asml Netherlands B.V.,Method and apparatus to correct for patterning process error
EP3882701A1,WO2019110261A1,2019-06-13,Asml Netherlands B.V.,Method for controlling a lithographic apparatus and associated apparatuses
EP3882701A1,CN109920751A,2019-06-21,长江存储科技有限责任公司,Utilize the method and system of photolithographic exposure compensating approach wafer bonding deviation of the alignment
EP3882969A1,US20080054438A1,2008-03-06,"Semiconductor Components Industries, Llc",Semiconductor package structure having multiple heat dissipation paths and method of manufacture
EP3882969A1,US20150001692A1,2015-01-01,"Delta Electronics, Inc.",Semiconductor component having a lateral semiconductor device and a vertical semiconductor device
EP3882969A1,JP2015056564A,2015-03-23,古河電気工業株式会社,Semiconductor device and manufacturing method of the same
EP3883113A1,DE102007016330A1,2008-10-16,Siemens Ag,"Intermediate circuit current determining method for e.g. electric motor, involves determining periodic check phase of electric rectifier, such that current value of intermediate circuit voltage is determined"
EP3883113A1,US20170219441A1,2017-08-03,Bernecker + Rainer Industrie-Elektronik Ges.M.B.H.,Temperature of a link capacitor
EP3883113A1,EP3477314A1,2019-05-01,Mitsubishi Electric R & D Centre Europe B.V.,A method for on-line monitoring a dc-bus capacitor
EP3883214A1,0,0,0,0
EP3885017A1,GB1412971A,1975-11-05,Jackson T L,Purification of water
EP3885017A1,GB1497953A,1978-01-12,Yao Chen Tsai,Method and a device for producing distilled water using solar energy
EP3885017A1,US4745707A,1988-05-24,John Newby,Plant pot assembly
EP3885017A1,US5468351A,1995-11-21,Mitsubishi Corporation,Apparatus for recovering fresh water and apparatus for concentrating liquid
EP3885017A1,EP1891275A2,2008-02-27,P.M.M. Hoff Holding B.V.,"Plant aid, water collection sheet and method"
EP3885017A1,WO2012081980A1,2012-06-21,Holding P.M.M. Hoff B.V.,A plant irrigating system and a method
EP3885017A1,US20160136537A1,2016-05-19,Michael Henry McGee,"Desalination or water purification means, extremely low cost construction and operation"
EP3885017A1,WO2016118011A1,2016-07-28,"DE FATIMA AURIA ARANDA, Debora","A plate-shaped structure, a reservoir and a method"
EP3885034A1,WO2013030247A1,2013-03-07,MAX-PLANCK-Gesellschaft zur Förderung der Wissenschaften e.V.,Method and device for the synthesis of artemisinin
EP3885034A1,US20160017266A1,2016-01-21,Phyco2 Llc,Photobioreactor and Method for Processing Polluted Air
EP3885034A1,CN105841363A,2016-08-10,华南理工大学,Semi-embedding type eight-shaped cavity type solar receiver and working method thereof
EP3885034A1,WO2019008092A1,2019-01-10,Philips Lighting Holding B.V.,Light concentrator module
EP3885105A1,US6638049B1,2003-10-28,"Synventive Molding Solutions, Inc.",Apparatus and method for proportionally controlling fluid delivery to readily replaceable mold inserts
EP3885105A1,CN103692653B,2015-08-26,北京化工大学,Melt differential three-dimensional printer
EP3885105A1,CN106623936A,2017-05-10,机械科学研究总院先进制造技术研究中心,Melt extrusion molding device suitable for multiple metal materials
EP3885105A1,US20170210069A1,2017-07-27,Starfort Des Stubenruss Moritz,Granule/liquid flow adjusting device for 3-d printer heads supplied with granules and/or liquids
EP3885105A1,WO2018086792A1,2018-05-17,Robert Bosch Gmbh,"Print head for a 3d printer, with improved control"
EP3885105A1,US20190070778A1,2019-03-07,Cincinnati Incorporated,Additive manufacturing systems and process automation
EP3885105A1,WO2019116088A1,2019-06-20,Braskem S.A.,Apparatus and process of additive manufacturing using an extruder
EP3885105A1,US20200016834A1,2020-01-16,Seiko Epson Corporation,Three-dimensional forming apparatus and method of forming three-dimensional object
EP3885105A1,CN110901052A,2020-03-24,陈祺睿,3D printing device
EP3885391A1,US3018290A,1962-01-23,Union Carbide Corp,Preparation of maleimides
EP3885391A1,US3306874A,1967-02-28,Gen Electric,Oxidation of phenols
EP3885391A1,US3562223A,1971-02-09,Rhone Poulenc Sa,Cross-linked resins
EP3885391A1,US4211861A,1980-07-08,Technochemie Gmbh Verfahrenstechnik,Thermosetting imide resins from amino acid hydrazide
EP3885391A1,US4211860A,1980-07-08,Technochemie Gmbh Verfahrenstechnik,Thermosetting imide resins from dihydrazide of dicarboxylic acid
EP3885391A1,US4304705A,1981-12-08,Minnesota Mining And Manufacturing Company,Radiation-curable polymers containing pendant unsaturated peptide groups derived from azlactone polymers
EP3885391A1,US4540763A,1985-09-10,The Dow Chemical Company,Polymers derived from poly(arylcyclobutenes)
EP3885391A1,US4642329A,1987-02-10,The Dow Chemical Company,Prepolymer processing of arylcyclobutene monomeric compositions
EP3885391A1,US4642126A,1987-02-10,Norton Company,Coated abrasives with rapidly curable adhesives and controllable curvature
EP3885391A1,US4652274A,1987-03-24,Minnesota Mining And Manufacturing Company,Coated abrasive product having radiation curable binder
EP3885391A1,US4661193A,1987-04-28,The Dow Chemical Company,Adhesive compositions for arylcyclobutene monomeric compositions
EP3885391A1,US4724260A,1988-02-09,The Dow Chemical Company,Unsaturated alkyl monoarylcyclobutane monomers
EP3885391A1,US4743399A,1988-05-10,The Dow Chemical Company,Adhesive compositions from arylcyclobutene monomeric compositions
EP3885391A1,US5391650A,1995-02-21,The Dow Chemical Company,Bisbenzocyclobutene thermosetting compounds and process for preparing the same
EP3885391A1,US5543516A,1996-08-06,Edison Polymer Innovation Corporation,Process for preparation of benzoxazine compounds in solventless systems
EP3885391A1,US6627704B2,2003-09-30,General Electric Company,"Poly(arylene ether)-containing thermoset composition, method for the preparation thereof, and articles derived therefrom"
EP3885391A1,US20070106051A1,2007-05-10,Alvaro Carrillo,Polyfunctional poly(arylene ether) method
EP3885391A1,WO2009104107A1,2009-08-27,Sabic Innovative Plastics Ip B.V.,"High molecular weight poly(2,6-dimethyl-1,4-phenylene ether) and process therefor"
EP3885391A1,US7595367B2,2009-09-29,Sabic Innovative Plastics Ip B.V.,Poly(arylene ether) preparation method
EP3885391A1,US20190367647A1,2019-12-05,"Cpc Corporation, Taiwan","Functionalized poly(2,6-dimethyl phenylene oxide) oligomers containing dicyclopentadiene, method of producing the same and use thereof"
EP3885391A1,TWI510517B,2015-12-01,Ind Tech Res Inst,Polyphenylene ether oligomer and article employing the same
EP3885392A1,US3018290A,1962-01-23,Union Carbide Corp,Preparation of maleimides
EP3885392A1,US3306874A,1967-02-28,Gen Electric,Oxidation of phenols
EP3885392A1,US3562223A,1971-02-09,Rhone Poulenc Sa,Cross-linked resins
EP3885392A1,US4211861A,1980-07-08,Technochemie Gmbh Verfahrenstechnik,Thermosetting imide resins from amino acid hydrazide
EP3885392A1,US4211860A,1980-07-08,Technochemie Gmbh Verfahrenstechnik,Thermosetting imide resins from dihydrazide of dicarboxylic acid
EP3885392A1,US4304705A,1981-12-08,Minnesota Mining And Manufacturing Company,Radiation-curable polymers containing pendant unsaturated peptide groups derived from azlactone polymers
EP3885392A1,US4540763A,1985-09-10,The Dow Chemical Company,Polymers derived from poly(arylcyclobutenes)
EP3885392A1,US4642329A,1987-02-10,The Dow Chemical Company,Prepolymer processing of arylcyclobutene monomeric compositions
EP3885392A1,US4642126A,1987-02-10,Norton Company,Coated abrasives with rapidly curable adhesives and controllable curvature
EP3885392A1,US4652274A,1987-03-24,Minnesota Mining And Manufacturing Company,Coated abrasive product having radiation curable binder
EP3885392A1,US4661193A,1987-04-28,The Dow Chemical Company,Adhesive compositions for arylcyclobutene monomeric compositions
EP3885392A1,US4724260A,1988-02-09,The Dow Chemical Company,Unsaturated alkyl monoarylcyclobutane monomers
EP3885392A1,US4743399A,1988-05-10,The Dow Chemical Company,Adhesive compositions from arylcyclobutene monomeric compositions
EP3885392A1,US5391650A,1995-02-21,The Dow Chemical Company,Bisbenzocyclobutene thermosetting compounds and process for preparing the same
EP3885392A1,US5543516A,1996-08-06,Edison Polymer Innovation Corporation,Process for preparation of benzoxazine compounds in solventless systems
EP3885392A1,US6627704B2,2003-09-30,General Electric Company,"Poly(arylene ether)-containing thermoset composition, method for the preparation thereof, and articles derived therefrom"
EP3885392A1,WO2009104107A1,2009-08-27,Sabic Innovative Plastics Ip B.V.,"High molecular weight poly(2,6-dimethyl-1,4-phenylene ether) and process therefor"
EP3885392A1,US8722837B2,2014-05-13,Sabic Innovative Plastics Ip B.V.,Poly(phenylene ether)-polysiloxane composition and method
EP3885392A1,KR101992951B1,2019-06-25,이근수,"Copolymer, semiconductor device comprising copolymer, composition comprising copolyemr, and preparation method of copolymer"
EP3885392A1,US20190330424A1,2019-10-31,Sabic Global Technologies B.V.,"Phenylene ether oligomer, curable composition comprising the phenylene ether oligomer, and thermoset composition derived therefrom"
EP3885393A1,US3018290A,1962-01-23,Union Carbide Corp,Preparation of maleimides
EP3885393A1,US3306874A,1967-02-28,Gen Electric,Oxidation of phenols
EP3885393A1,US3562223A,1971-02-09,Rhone Poulenc Sa,Cross-linked resins
EP3885393A1,US4211860A,1980-07-08,Technochemie Gmbh Verfahrenstechnik,Thermosetting imide resins from dihydrazide of dicarboxylic acid
EP3885393A1,US4211861A,1980-07-08,Technochemie Gmbh Verfahrenstechnik,Thermosetting imide resins from amino acid hydrazide
EP3885393A1,US4304705A,1981-12-08,Minnesota Mining And Manufacturing Company,Radiation-curable polymers containing pendant unsaturated peptide groups derived from azlactone polymers
EP3885393A1,US4540763A,1985-09-10,The Dow Chemical Company,Polymers derived from poly(arylcyclobutenes)
EP3885393A1,US4642329A,1987-02-10,The Dow Chemical Company,Prepolymer processing of arylcyclobutene monomeric compositions
EP3885393A1,US4642126A,1987-02-10,Norton Company,Coated abrasives with rapidly curable adhesives and controllable curvature
EP3885393A1,US4652274A,1987-03-24,Minnesota Mining And Manufacturing Company,Coated abrasive product having radiation curable binder
EP3885393A1,US4661193A,1987-04-28,The Dow Chemical Company,Adhesive compositions for arylcyclobutene monomeric compositions
EP3885393A1,US4724260A,1988-02-09,The Dow Chemical Company,Unsaturated alkyl monoarylcyclobutane monomers
EP3885393A1,US4743399A,1988-05-10,The Dow Chemical Company,Adhesive compositions from arylcyclobutene monomeric compositions
EP3885393A1,EP0467115A1,1992-01-22,General Electric Company,Cycloalkene terminated polyarylene ether and polyarylene ether polyalkenamer block copolymers made therefrom
