publication_number,patent_citation,publication_date,assignee,title
EP1956776B1,CN1608267A,2005-04-20,埃帕西菲克公司,Systems and methods for fund transfers
EP1956776B1,JP3693951B2,2005-09-14,日本電気株式会社,E-mail system and spam mail prevention method
EP1956776B1,CN1350247A,2002-05-22,上海交通大学,E-mail content monitoring system
EP1956776B1,US20030112948A1,2003-06-19,Wendell Brown,System and method for establishing a connection between parties based on their availability
EP1956776B1,WO2003061213A1,2003-07-24,Tae-Joon Kim,Method for electronic mail notice and download
EP1956776B1,JP2003348162A,2003-12-05,Nec Corp,Spam mail prevention method and spam mail prevention system
EP1956776B1,US20040176072A1,2004-09-09,Gellens Randall C.,"Simplified handling of, blocking of, and credit for undesired messaging"
EP1956776B1,NL1022704C2,2004-08-19,Digipay Nederland N V,"Banking method using central transaction server, has accounts on server linked with separate identifying telephone numbers"
EP1956776B1,WO2004075086A1,2004-09-02,Wang Soo Ryu,Method for providing finance service using phone number and account balance
EP1956776B1,US7676546B2,2010-03-09,"Verisign, Inc.",Control and management of electronic messaging
EP1956776B1,US7711779B2,2010-05-04,Microsoft Corporation,Prevention of outgoing spam
EP1956776B1,US20050081051A1,2005-04-14,International Business Machines Corporation,Mitigating self-propagating e-mail viruses
EP1956776B1,US20050111648A1,2005-05-26,Roome William D.,Multi-stage telephone number dialing system and method for providing limited access to a telephone subscriber
EP1956776B1,JP2005184076A,2005-07-07,Hitachi Ltd,Mobile phone system and mobile phone used for the same
EP1956776B1,JP2005244420A,2005-09-08,Nippon Telegr & Teleph Corp <Ntt>,Communication service providing method and incoming call rejection collecting apparatus
EP1956776B1,US20080219421A1,2008-09-11,Paysetter Pte Ltd,System and Method for Transferring Credit Between Subscribers of Differing Telecommunications Carriers
EP1956776B1,US7610344B2,2009-10-27,Microsoft Corporation,Sender reputations for spam prevention
EP1956776B1,US7894588B2,2011-02-22,Aol Inc.,Telephone call handling list for multiple users
EP1956776B1,JP2006203750A,2006-08-03,Kiyoshi Aso,Reception rejection system of unknown crank call
EP1956776B1,US20070106734A1,2007-05-10,"Motorola, Inc.",Incentive driven subscriber assisted spam reduction
EP1956776B1,JP2008141419A,2008-06-19,Fujitsu Ltd,"Communication system, management device and telephone device"
EP1956777B1,JPH02220544A,1990-09-03,Nec Corp,Automatic exchange with incoming call rejecting function
EP1956777B1,US6453327B1,2002-09-17,"Sun Microsystems, Inc.",Method and apparatus for identifying and discarding junk electronic mail
EP1956777B1,FI109505B,2002-08-15,Fd Finanssidata Oy,Use of banking services in a digital cellular radio system
EP1956777B1,EP1145507A1,2001-10-17,Tumbleweed Communications Corp.,Web-based delivery of secure e-mail messages
EP1956777B1,US6868498B1,2005-03-15,Peter L. Katsikas,System for eliminating unauthorized electronic mail
EP1956777B1,JP2004523012A,2004-07-29,ピーター，  エル． カツィカス，,A system to filter out unauthorized email
EP1956777B1,AU2001249239A1,2001-10-03,"America Online, Inc.",Shared groups rostering system
EP1956777B1,WO2001077877A2,2001-10-18,Honeywell International Inc.,In-flight e-mail system
EP1956777B1,EP1180756A1,2002-02-20,Siemens Aktiengesellschaft,Method and arrangement for the transaction of electronic money from a prepaid account
EP1956777B1,EP1180748A1,2002-02-20,Siemens Aktiengesellschaft,Method and system for transmitting an amount of electronic money from a credit memory by WAP
EP1956777B1,US7020687B2,2006-03-28,Nortel Networks Limited,Providing access to a plurality of e-mail and voice message accounts from a single web-based interface
EP1956777B1,US20030018721A1,2003-01-23,Virad Gupta,Unified messaging with separate media component storage
EP1956777B1,EP1282087A1,2003-02-05,Alcatel,Method for executing electronic money transactions between terminals of participants in a communication network; associated transaction server and program module
EP1956777B1,JP3804510B2,2006-08-02,日本電気株式会社,"E-mail reception rejection system and method, and control program"
EP1956777B1,CN1608267A,2005-04-20,埃帕西菲克公司,Systems and methods for fund transfers
EP1956777B1,JP3693951B2,2005-09-14,日本電気株式会社,E-mail system and spam mail prevention method
EP1956777B1,CN1350247A,2002-05-22,上海交通大学,E-mail content monitoring system
EP1956777B1,US20030112948A1,2003-06-19,Wendell Brown,System and method for establishing a connection between parties based on their availability
EP1956777B1,WO2003061213A1,2003-07-24,Tae-Joon Kim,Method for electronic mail notice and download
EP1956777B1,JP2003348162A,2003-12-05,Nec Corp,Spam mail prevention method and spam mail prevention system
EP1956777B1,US20040176072A1,2004-09-09,Gellens Randall C.,"Simplified handling of, blocking of, and credit for undesired messaging"
EP1956777B1,NL1022704C2,2004-08-19,Digipay Nederland N V,"Banking method using central transaction server, has accounts on server linked with separate identifying telephone numbers"
EP1956777B1,WO2004075086A1,2004-09-02,Wang Soo Ryu,Method for providing finance service using phone number and account balance
EP1956777B1,US7676546B2,2010-03-09,"Verisign, Inc.",Control and management of electronic messaging
EP1956777B1,US7711779B2,2010-05-04,Microsoft Corporation,Prevention of outgoing spam
EP1956777B1,US20050081051A1,2005-04-14,International Business Machines Corporation,Mitigating self-propagating e-mail viruses
EP1956777B1,US20050111648A1,2005-05-26,Roome William D.,Multi-stage telephone number dialing system and method for providing limited access to a telephone subscriber
EP1956777B1,JP2005184076A,2005-07-07,Hitachi Ltd,Mobile phone system and mobile phone used for the same
EP1956777B1,JP2005244420A,2005-09-08,Nippon Telegr & Teleph Corp <Ntt>,Communication service providing method and incoming call rejection collecting apparatus
EP1956777B1,US20080219421A1,2008-09-11,Paysetter Pte Ltd,System and Method for Transferring Credit Between Subscribers of Differing Telecommunications Carriers
EP1956777B1,US7610344B2,2009-10-27,Microsoft Corporation,Sender reputations for spam prevention
EP1956777B1,US7894588B2,2011-02-22,Aol Inc.,Telephone call handling list for multiple users
EP1956777B1,JP2006203750A,2006-08-03,Kiyoshi Aso,Reception rejection system of unknown crank call
EP1956777B1,US20070106734A1,2007-05-10,"Motorola, Inc.",Incentive driven subscriber assisted spam reduction
EP1956777B1,JP2008141419A,2008-06-19,Fujitsu Ltd,"Communication system, management device and telephone device"
EP1956778A2,EP0813162A2,1997-12-17,"Sun Microsystems, Inc.",Method and apparatus for identifying and discarding junk electronic mail
EP1956778A2,WO2001072002A2,2001-09-27,"America Online, Inc.",Shared groups rostering system
EP1956778A2,JPH02220544A,1990-09-03,Nec Corp,Automatic exchange with incoming call rejecting function
EP1956778A2,FI109505B,2002-08-15,Fd Finanssidata Oy,Use of banking services in a digital cellular radio system
EP1956778A2,EP1145507A1,2001-10-17,Tumbleweed Communications Corp.,Web-based delivery of secure e-mail messages
EP1956778A2,US6868498B1,2005-03-15,Peter L. Katsikas,System for eliminating unauthorized electronic mail
EP1956778A2,JP2004523012A,2004-07-29,ピーター，  エル． カツィカス，,A system to filter out unauthorized email
EP1956778A2,WO2001077877A2,2001-10-18,Honeywell International Inc.,In-flight e-mail system
EP1956778A2,EP1180756A1,2002-02-20,Siemens Aktiengesellschaft,Method and arrangement for the transaction of electronic money from a prepaid account
EP1956778A2,EP1180748A1,2002-02-20,Siemens Aktiengesellschaft,Method and system for transmitting an amount of electronic money from a credit memory by WAP
EP1956778A2,US7020687B2,2006-03-28,Nortel Networks Limited,Providing access to a plurality of e-mail and voice message accounts from a single web-based interface
EP1956778A2,US20030018721A1,2003-01-23,Virad Gupta,Unified messaging with separate media component storage
EP1956778A2,EP1282087A1,2003-02-05,Alcatel,Method for executing electronic money transactions between terminals of participants in a communication network; associated transaction server and program module
EP1956778A2,JP3804510B2,2006-08-02,日本電気株式会社,"E-mail reception rejection system and method, and control program"
EP1956778A2,CN1608267A,2005-04-20,埃帕西菲克公司,Systems and methods for fund transfers
EP1956778A2,JP3693951B2,2005-09-14,日本電気株式会社,E-mail system and spam mail prevention method
EP1956778A2,CN1350247A,2002-05-22,上海交通大学,E-mail content monitoring system
EP1956778A2,US20030112948A1,2003-06-19,Wendell Brown,System and method for establishing a connection between parties based on their availability
EP1956778A2,WO2003061213A1,2003-07-24,Tae-Joon Kim,Method for electronic mail notice and download
EP1956778A2,JP2003348162A,2003-12-05,Nec Corp,Spam mail prevention method and spam mail prevention system
EP1956778A2,US20040176072A1,2004-09-09,Gellens Randall C.,"Simplified handling of, blocking of, and credit for undesired messaging"
EP1956778A2,NL1022704C2,2004-08-19,Digipay Nederland N V,"Banking method using central transaction server, has accounts on server linked with separate identifying telephone numbers"
EP1956778A2,WO2004075086A1,2004-09-02,Wang Soo Ryu,Method for providing finance service using phone number and account balance
EP1956778A2,US7676546B2,2010-03-09,"Verisign, Inc.",Control and management of electronic messaging
EP1956778A2,US7711779B2,2010-05-04,Microsoft Corporation,Prevention of outgoing spam
EP1956778A2,US20050081051A1,2005-04-14,International Business Machines Corporation,Mitigating self-propagating e-mail viruses
EP1956778A2,US20050111648A1,2005-05-26,Roome William D.,Multi-stage telephone number dialing system and method for providing limited access to a telephone subscriber
EP1956778A2,JP2005184076A,2005-07-07,Hitachi Ltd,Mobile phone system and mobile phone used for the same
EP1956778A2,JP2005244420A,2005-09-08,Nippon Telegr & Teleph Corp <Ntt>,Communication service providing method and incoming call rejection collecting apparatus
EP1956778A2,US20080219421A1,2008-09-11,Paysetter Pte Ltd,System and Method for Transferring Credit Between Subscribers of Differing Telecommunications Carriers
EP1956778A2,US7610344B2,2009-10-27,Microsoft Corporation,Sender reputations for spam prevention
EP1956778A2,US7894588B2,2011-02-22,Aol Inc.,Telephone call handling list for multiple users
EP1956778A2,JP2006203750A,2006-08-03,Kiyoshi Aso,Reception rejection system of unknown crank call
EP1956778A2,US20070106734A1,2007-05-10,"Motorola, Inc.",Incentive driven subscriber assisted spam reduction
EP1956778A2,JP2008141419A,2008-06-19,Fujitsu Ltd,"Communication system, management device and telephone device"
EP1967384A1,GB125897A,1919-05-01,Farron Smith Betts,Improvements in Albums for Talking Machine Records.
EP1967384A1,GB183903A,1922-07-26,John Mcdonald Hattersley,An improved cover or binder for music or the like
EP1967384A1,US1500098A,1924-07-08,Julius M Alter,Loose-leaf album
EP1967384A1,US1962407A,1934-06-12,J C Hall Company,Flat opening book and method of making same
EP1967384A1,US2715906A,1955-08-23,Gene A Lucchesi,Loose leaf ring binder
EP2012603A1,US1459023A,1923-06-19,Guest Albert Harry,"Match stand, inkstand, ash bowl, and the like article"
EP2012603A1,US2281151A,1942-04-28,Earl C Granger,Combined hook and clasp fastener
EP2012603A1,US2352033A,1944-06-20,Walter H Stewart,Pipe cleaning ash tray
EP2012603A1,GB1438292A,1976-06-03,Macdonald A J,Ash-tray
EP2012603A1,FR2287862A1,1976-05-14,Benenati Vincent,Water filled ash tray - cigarette ends fall into water preventing reignition and smouldering
EP2012603A1,DE29610839U1,1996-08-22,Troeber Heinz Gmbh & Co,Hip flask made of stainless steel with integrated cigarette compartment
EP2012603A1,GB9803196D0,1998-04-08,Mcdiarmid Ian G,Apparatus
EP2012603A1,DE10010893A1,2001-09-13,Otmar Ganser,"Ash-tray has collector, link, seal, spring, O-ring and receptacle"
EP2012603A1,DE20200941U1,2002-08-22,Eichholz Werner,Tobacco Product Remnants Safety Containers (Tilt Containers)
EP2012603A1,DE202004009384U1,2004-10-28,"Büntzow, Karsten, Dipl.-Designer","Ash tray for golfers, comprises dish with golf ball shape which can be placed inside score card holder on golf caddy"
EP2012603A1,DE202004014125U1,2004-12-16,Mühlberger GmbH,"Drink container of flexible film is divided into individual welded chambers which makes the container extremely flat, whereby drink container is used only once and individual chambers are open at bottom making container easy to fill"
EP2016894A1,WO2001026545A1,2001-04-19,University Of Nottingham,Apparatus and method for detecting a foetal heart rate
EP2016894A1,WO2005039410A1,2005-05-06,The University Of Nottingham,Fetal surveillance
EP2017218A1,DE3115936A1,1982-11-18,Ernst Dipl.-Kfm. Dr.jur. 2000 Hamburg Miebach,Conveying/loading apparatus for several pallets for the automatic loading and unloading of transporting vehicles
EP2017218A1,EP1285878A1,2003-02-26,Gerhard Finkbeiner,"Lifting platform, particularly mobile lifting platform"
EP2017218A1,DE202005002668U1,2005-04-21,"Hülshorst, Johannes",Lifting and transport system for heavy pieces of machinery including whole press tools has vertical spindle on wheeled undercarriage raising support carriage on vertical guide rods
EP2017218A1,EP1732027A1,2006-12-13,Still Gmbh,Industrial truck
EP2020219B1,US5188138A,1993-02-23,Kabushiki Kaisha Japan Health,Walking stick with wheels
EP2020219B1,DE69504968D1,1998-10-29,Scandinavian Mobility Rea Stol,COMBINATION OF WHEELCHAIR AND AID
EP2020219B1,NL9500423A,1996-10-01,Premis Med Bv,Walker.
EP2020219B1,DE20106940U1,2001-06-28,Meyra Wilhelm Meyer Gmbh & Co,Walking frame
EP2020219B1,US6478326B1,2002-11-12,"Shanghai Apex Hme Industry Co., Ltd.",Pushcart with leg position control gear
EP2020219B1,NL1021140C1,2004-01-27,Klaas Vet,"Rollator, has brakes operated using hinged handles which automatically adopt braking position when walking down down slope"
EP2020219B1,NL1022512C1,2004-08-03,Robertus Johannes Barnhoorn,"Inwardly foldable rollator is for persons with walking problems, helping them to stand and walk, being equipped with two L-shaped side arms, each with horizontal leg"
EP2020219B1,NL1023842C2,2005-01-11,Coppens Advanced Projects B V,"Rollator, has handles which can be extended into position behind rear wheel axles"
EP2020219B1,DE10356664B4,2005-12-01,"Eurocare Innovation Co., Ltd., Kwei-Shan",Improved construction of an auxiliary stroller
EP2020219B1,WO2005061027A2,2005-07-07,Dr. Momo/Morath Mobil E.K.,Wheeled walking frame
EP2020219B1,NL1026176C2,2005-11-15,Bob,"Sidewalk runner, application thereof and walking aid provided with a sidewalk runner."
EP2020219B1,EP1968520A4,2012-02-29,Sigbjoernsson Jesper,Walking aid
EP2020219B1,DE202006010445U1,2006-08-31,Meyra Wilhelm Meyer Gmbh & Co. Kg,Walking aid comprises a frame with side frames having a front strut supporting a front wheel and which is partially bent
EP2024182A1,JP3511624B2,2004-03-29,セイコーエプソン株式会社,Inkjet head
EP2024182A1,US5751314A,1998-05-12,"Mita Industrial Co., Ltd.",Print head in powder jet image forming apparatus having a matrix electrode and a grid electrode
EP2024182A1,US7004566B2,2006-02-28,Silverbrook Research Pty Ltd,Inkjet printhead chip that incorporates micro-mechanical lever mechanisms
EP2024182A1,US6491833B1,2002-12-10,Silverbrook Research Pty Ltd,Method of manufacture of a dual chamber single vertical actuator ink jet printer
EP2024182A1,EP1127403B1,2002-10-02,Honeywell Inc.,Buckled actuator with enhanced restoring force
EP2024182A1,US6299291B1,2001-10-09,Illinois Tool Works Inc.,Electrostatically switched ink jet device and method of operating the same
EP2024182A1,US6467879B1,2002-10-22,Xerox Corporation,Method and apparatus for preventing degradation of electrostatically actuated devices
EP2024182A1,JP2002166542A,2002-06-11,Fuji Photo Film Co Ltd,Ink jet recording head
EP2024182A1,US6406130B1,2002-06-18,Xerox Corporation,Fluid ejection systems and methods with secondary dielectric fluid
EP2024182A1,US6527373B1,2003-03-04,Eastman Kodak Company,Drop-on-demand liquid emission using interconnected dual electrodes as ejection device
EP2024182A1,US7105131B2,2006-09-12,Xerox Corporation,Systems and methods for microelectromechanical system based fluid ejection
EP2025630B1,US3838763A,1974-10-01,Sovex Ltd,Container loading arrangements
EP2025630B1,JP2844410B2,1999-01-06,花王株式会社,Method and apparatus for storing articles in container
EP2025630B1,FR2768709A1,1999-03-26,Legras Ind,Method of automatic loading into transport container of compressed balls of material
EP2025630B1,DE10313576B4,2006-01-05,Witron Logistik & Informatik Gmbh,Carrier loader
EP2025630B1,NL1023046C2,2005-01-17,Pi Wi Beheer Bv,Device and method for loading containers with bags.
EP2025630B1,AU2004201709A1,2005-11-10,Foodmach Pty Ltd,Materials handling system
EP2042082A1,US4768513A,1988-09-06,Agency Of Industrial Science And Technology,Method and device for measuring and processing light
EP2042082A1,US5452723A,1995-09-26,Massachusetts Institute Of Technology,Calibrated spectrographic imaging
EP2042082A1,WO1999057529A1,1999-11-11,The Board Of Regents,Combined fluorescence and reflectance spectroscopy
EP2042082A1,WO2002057757A2,2002-07-25,Massachusetts Institue Of Technology,"System and methods of fluorescence, reflectance and light scattering spectroscopy for measuring tissue characteristics"
EP2046981A2,US4683202B1,1990-11-27,Cetus Corp,
EP2046981A2,US4683195B1,1990-11-27,Cetus Corp,
EP2046981A2,US4800159A,1989-01-24,Cetus Corporation,"Process for amplifying, detecting, and/or cloning nucleic acid sequences"
EP2046981A2,US5455166A,1995-10-03,"Becton, Dickinson And Company",Strand displacement amplification
EP2046981A2,US5270184A,1993-12-14,"Becton, Dickinson And Company",Nucleic acid target generation
EP2046981A2,US5719028A,1998-02-17,Third Wave Technologies Inc.,Cleavase fragment length polymorphism
EP2046981A2,SE9400522D0,1994-02-16,Ulf Landegren,Method and reagent for detecting specific nucleotide sequences
EP2046981A2,US5942391A,1999-08-24,Mount Sinai School Of Medicine,Nucleic acid amplification method: ramification-extension amplification method (RAM)
EP2046981A2,DE602004021366D1,2009-07-16,Bedrijslaboratorium Voor Grond,
EP2046981A2,EP1897954A1,2008-03-12,Wageningen Universiteit,Methods and means for producing starch having at least one altered characteristic
EP2046981A2,EP1939303A1,2008-07-02,Wageningen Universiteit,Method for detecting cyst nematodes
EP2046981B1,US4683202B1,1990-11-27,Cetus Corp,
EP2046981B1,US4683195B1,1990-11-27,Cetus Corp,
EP2046981B1,US4800159A,1989-01-24,Cetus Corporation,"Process for amplifying, detecting, and/or cloning nucleic acid sequences"
EP2046981B1,US5455166A,1995-10-03,"Becton, Dickinson And Company",Strand displacement amplification
EP2046981B1,US5270184A,1993-12-14,"Becton, Dickinson And Company",Nucleic acid target generation
EP2046981B1,US5719028A,1998-02-17,Third Wave Technologies Inc.,Cleavase fragment length polymorphism
EP2046981B1,SE9400522D0,1994-02-16,Ulf Landegren,Method and reagent for detecting specific nucleotide sequences
EP2046981B1,US5942391A,1999-08-24,Mount Sinai School Of Medicine,Nucleic acid amplification method: ramification-extension amplification method (RAM)
EP2046981B1,DE602004021366D1,2009-07-16,Bedrijslaboratorium Voor Grond,
EP2046981B1,EP1897954A1,2008-03-12,Wageningen Universiteit,Methods and means for producing starch having at least one altered characteristic
EP2046981B1,EP1939303A1,2008-07-02,Wageningen Universiteit,Method for detecting cyst nematodes
EP2048657A1,EP0809236A1,1997-11-26,Koninklijke KPN N.V.,"Device for determining the quality of an output signal to be generated by a signal processing circuit, and also method"
EP2048657A1,EP1241663A1,2002-09-18,Koninklijke KPN N.V.,Method and device for determining the quality of speech signal
EP2048657A1,FI950917A,1996-08-29,Nokia Telecommunications Oy,Processing of speech coding parameters in a telecommunication system
EP2048657A1,US6263307B1,2001-07-17,Texas Instruments Incorporated,Adaptive weiner filtering using line spectral frequencies
EP2048657A1,CA2237814C,2002-10-15,British Telecommunications Public Limited Company,Training process
EP2048657A1,US5790671A,1998-08-04,Ericsson Inc.,Method for automatically adjusting audio response for improved intelligibility
EP2048657A1,US6125343A,2000-09-26,3Com Corporation,System and method for selecting a loudest speaker by comparing average frame gains
EP2048657A1,US6895375B2,2005-05-17,At&T Corp.,System for bandwidth extension of Narrow-band speech
EP2048657A1,AT339676T,2006-10-15,Koninkl Kpn Nv,METHOD AND SYSTEM FOR MEASURING THE TRANSMISSION QUALITY OF A SYSTEM
EP2048657A1,EP1465156A1,2004-10-06,Koninklijke KPN N.V.,Method and system for determining the quality of a speech signal
EP2048657A1,AT405922T,2008-09-15,Tno,FREQUENCY COMPENSATION FOR PERCEPTIONAL LANGUAGE ANALYSIS
EP2048657A1,EP1975924A1,2008-10-01,Koninklijke KPN N.V.,Method and system for speech quality prediction of the impact of time localized distortions of an audio transmission system
EP2048657B1,FI950917A,1996-08-29,Nokia Telecommunications Oy,Processing of speech coding parameters in a telecommunication system
EP2048657B1,US6263307B1,2001-07-17,Texas Instruments Incorporated,Adaptive weiner filtering using line spectral frequencies
EP2048657B1,CA2237814C,2002-10-15,British Telecommunications Public Limited Company,Training process
EP2048657B1,US5790671A,1998-08-04,Ericsson Inc.,Method for automatically adjusting audio response for improved intelligibility
EP2048657B1,DE69614829T2,2002-04-04,Koninkl Kpn Nv,Device and method for determining the quality of an output signal to be generated by a signal processing circuit
EP2048657B1,US6125343A,2000-09-26,3Com Corporation,System and method for selecting a loudest speaker by comparing average frame gains
EP2048657B1,EP1241663A1,2002-09-18,Koninklijke KPN N.V.,Method and device for determining the quality of speech signal
EP2048657B1,US6895375B2,2005-05-17,At&T Corp.,System for bandwidth extension of Narrow-band speech
EP2048657B1,AT339676T,2006-10-15,Koninkl Kpn Nv,METHOD AND SYSTEM FOR MEASURING THE TRANSMISSION QUALITY OF A SYSTEM
EP2048657B1,EP1465156A1,2004-10-06,Koninklijke KPN N.V.,Method and system for determining the quality of a speech signal
EP2048657B1,AT405922T,2008-09-15,Tno,FREQUENCY COMPENSATION FOR PERCEPTIONAL LANGUAGE ANALYSIS
EP2048657B1,EP1975924A1,2008-10-01,Koninklijke KPN N.V.,Method and system for speech quality prediction of the impact of time localized distortions of an audio transmission system
EP2051472A1,US20060291437A1,2006-12-28,Naqvi Shamim A,System and method to provide dynamic call models for users in an IMS network
EP2051472A1,EP1788764A1,2007-05-23,"Huawei Technologies Co., Ltd.",The process system for the packet domain service signal and the method using the same
EP2051472A1,WO2007070652A1,2007-06-21,Lucent Technologies Inc.,Method and network for providing service blending to a subscriber
EP2066054A1,WO2006059209A1,2006-06-08,Nokia Corporation,Enhanced electronic service guide container
EP2066054A1,US20060123099A1,2006-06-08,Nokia Corporation,Enhanced electronic service guide container
EP2066054A1,US20070055990A1,2007-03-08,Nokia Corporation,Signalling of Cell ID in Digital Mobile Broadcast Service Guide for Localized Broadcasting
EP2066054A1,WO2007058763A2,2007-05-24,Packetvideo Corp.,System and method for accessing electronic program guide information and media content from multiple locations using mobile devices
EP2066054A1,GB2368491B,2004-06-16,Nokia Networks Oy,Local information provision
EP2066054A1,JP2002135848A,2002-05-10,Toshiba Corp,Mobile communication terminal equipment
EP2066054A1,JP3907974B2,2007-04-18,松下電器産業株式会社,"Program receiving system, information processing apparatus, and program receiving apparatus"
EP2066054A1,US7170881B2,2007-01-30,Nokia Corporation,"Method and apparatus providing user programmable, personalized location-aware services"
EP2066054A1,US8145120B2,2012-03-27,Nokia Corporation,"Apparatus, system, method and computer program product for service selection and sorting"
EP2066054A1,US8095958B2,2012-01-10,Nokia Corporation,System and method for location-appropriate service listings
EP2066054A1,JP4823495B2,2011-11-24,京セラ株式会社,Digital broadcast receiver and broadcast system
EP2066054A1,JP4753565B2,2011-08-24,京セラ株式会社,Mobile communication device with TV viewing function
EP2066054A1,EP1922885A4,2013-04-10,Nokia Corp,Adapting location based broadcasting
EP2066054A1,US8316132B2,2012-11-20,Nokia Corporation,Method to determine the completeness of a service guide
EP2066054A1,US8763036B2,2014-06-24,Nokia Corporation,Method for indicating service types in the service guide
EP2066054A1,US20090077609A1,2009-03-19,Guillaume Bichot,"Gateway For Receiving Digital Television Broadcast Services, Terminal and Corresponding Methods"
EP2066054A1,JP5052149B2,2012-10-17,京セラ株式会社,Control method for digital broadcast receiver
EP2068952A2,US4803075A,1989-02-07,Collagen Corporation,Injectable implant composition having improved intrudability
EP2068952A2,ZA93506B,1994-05-11,Squibb Bristol Myers Co,Soft tissue augmentation material
EP2068952A2,US6537574B1,2003-03-25,"Bioform, Inc.",Soft tissue augmentation material
EP2068952A2,DE69333556T2,2005-06-30,"Cohesion Technologies, Inc., Palo Alto",Injectable ceramic compositions and methods for their preparation and use
EP2068952A2,WO1999017710A1,1999-04-15,Dr. H.C. Robert Mathys Stiftung,Hydraulic surgical cement
EP2068952A2,US20020115742A1,2002-08-22,Trieu Hai H.,Bioactive nanocomposites and methods for their use
EP2068952A2,CN1319603C,2007-06-06,H·C·罗伯特·马泰斯·斯蒂夫腾,Hydraulic cement based on calcium phosphate for surgical use
EP2068952A2,WO2007030616A2,2007-03-15,"Wright Medical Technology, Inc.",Composite bone graft substitute cement and articles produced therefrom
EP2068952A2,CN101309708B,2013-06-05,罗伯特·马泰斯·斯蒂夫腾,Bone-repairing material
EP2074048A1,US4284301A,1981-08-18,The Dow Chemical Company,Bag transfer device
EP2074048A1,DD153484A3,1982-01-13,Horst Aurich,DEVICE FOR THE SINGLE FLEXIBLE FLUID IMAGE
EP2074048A1,US4601463A,1986-07-22,Matsuya Hoseikiki Hanbai Kabushiki Kaisha,Cloth gripping device
EP2074048A1,US4648233A,1987-03-10,"B-Bar-B, Inc.",Apparatus for handling liquid filled flexible plastic bags
EP2074048A1,IT1213837B,1990-01-05,Solis Srl,"TEMPORARY TAKING DEVICE OF KNITTED TEXTILE ITEMS, ESPECIALLY TUBULAR"
EP2074048A1,US5018715A,1991-05-28,Red Kap Industries,Fabric pickup device
EP2074048A1,US5248177A,1993-09-28,Wrangler,Fabric pickup device
EP2074048A1,US5271208A,1993-12-21,Inpaco Corporation,Method and apparatus for picking up and reshaping a fluid filled bag
EP2074048A1,IL121699A,2002-12-01,Creoscitex Corp Ltd,Foil remover with improved gripper
EP2074048A1,US20040187445A1,2004-09-30,Hildebrand John Joseph,Gripping arm assembly for loading a filled inner container into an outer container
EP2080024B1,NZ214400A,1989-05-29,Univ Otago,Detecting infection in ruminant including conducting assay of mononuclear cell function
EP2080024B1,US6284255B1,2001-09-04,Genesis Research & Development Corporation Limited,Compounds and methods for treatment and diagnosis of mycobacterial infections
EP2081589A2,US5384249A,1995-01-24,"Kyowa Hakko Kogyo Co., Ltd.",α2→3 sialyltransferase
EP2081589A2,JP3810080B2,2006-08-16,ステイヒテイング・セントラール・ラボラトリウム・バン・デ・ブレドトランスフシーデイーンスト・バン・ヘト・ネーデルランドセ・ロデ・クルイス,Methods and means for detecting and treating diseases in the blood coagulation cascade
EP2081589A2,US6855544B1,2005-02-15,Crucell Holland B.V.,Recombinant protein production in a human cell
EP2081589A2,DE60234193D1,2009-12-10,Scripps Research Inst,STABILIZED FACTOR VIII WITH GENEVA CONSTRUCTED DISULPHIDE BINDINGS
EP2081589A2,US20060029589A1,2006-02-09,Hartmut Weiler,Induction of heterozygous FV Leiden carrier status to reduce mortality in sepsis and to prevent organ damage caused by inflammation and/or ischemia-reperfusion injury
EP2082289A2,US4626634A,1986-12-02,At&T Bell Laboratories,Multiprocessor computing system featuring shared global control
EP2082289A2,US4692884A,1987-09-08,"Diffracto, Ltd.",Remote operation of optical system
EP2082289A2,AT381795B,1986-11-25,Voest Alpine Ag,DEVICE FOR CLEANING A LANCE HEAD OF A LANCE THAT CAN BE INSERTED INTO A METALLURGICAL VESSEL
EP2082289A2,JP2000349009A,2000-12-15,Nikon Corp,Exposure method and aligner
EP2082289A2,TW561279B,2003-11-11,Asml Netherlands Bv,"Reflector for reflecting radiation in a desired wavelength range, lithographic projection apparatus containing the same and method for their preparation"
EP2082289A2,JP3069700B1,2000-07-24,静岡大学長,Discharge vessel and plasma radical generator provided with the discharge vessel
EP2082289A2,JP3730548B2,2006-01-05,エイエスエム  リトグラフィー  ベスローテン  フエンノートシャップ,"Flat projection apparatus, element manufacturing method, and element manufactured thereby"
EP2082289A2,US6781673B2,2004-08-24,Asml Netherlands B.V.,"Mask handling apparatus, lithographic projection apparatus, device manufacturing method and device manufactured thereby"
EP2082289A2,JP3564104B2,2004-09-08,キヤノン株式会社,"Exposure apparatus, control method therefor, and device manufacturing method using the same"
EP2082289A2,DE10205189B4,2012-06-28,Xtreme Technologies Gmbh,Method for producing extreme ultraviolet radiation based on a radiation-emitting plasma
EP2082289A2,DE60323927D1,2008-11-20,Asml Netherlands Bv,Lithographic apparatus and method of making a device
EP2082289A2,DE10318562A1,2004-11-11,Carl Zeiss Sms Gmbh,"Arrangement for the inspection of objects, in particular masks in microlithography"
EP2082289A2,EP1624467A3,2007-05-30,ASML Netherlands BV,Lithographic apparatus and device manufacturing method
EP2082289A2,EP1530091A1,2005-05-11,ASML Netherlands B.V.,Radiation detector
EP2082289A2,KR100718744B1,2007-05-15,에이에스엠엘 네델란즈 비.브이.,Radiation Detector
