publication_number,patent_citation,publication_date,assignee,title
EP1205543A1,0,0,0,"VAN ENCKEVORT L.J.G. ET AL.: ""Selection of independent Ds transposon insertions in somatic tissue of potato by protoplast regeneration"", THEORETICAL AND APPLIED GENETICS, vol. 101, September 2000 (2000-09-01), pages 503 - 510, XP000926420"
EP1206091B1,0,0,0,0
EP1206104A1,0,0,0,"VASEGHI S V ET AL:  ""NOISE COMPENSATION METHODS FOR HIDDEN MARKOV MODEL SPEECH RECOGNITION IN ADVERSE ENVIRONMENTS"" IEEE TRANSACTIONS ON SPEECH AND AUDIO PROCESSING,US,IEEE INC. NEW YORK, vol. 5, no. 1, 1997, pages 11-21, XP000785324 ISSN: 1063-6676"
EP1206104B1,0,0,0,0
EP1206192B1,0,0,0,0
EP1206200A1,0,0,0,See references of WO0113750A1
EP1206236A1,0,0,0,See references of WO0106994A1
EP1206550A1,0,0,0,See references of WO0109340A1
EP1206579A1,0,0,0,See references of WO0112846A1
EP1206594A1,0,0,0,See references of WO0107703A1
EP1207781B1,0,0,0,0
EP1207845A1,0,0,0,See references of WO0113876A1
EP1207993A1,0,0,0,See references of WO0117754A1
EP1208030B1,0,0,0,0
EP1208035A1,0,0,0,See references of WO0130650A1
EP1208169A1,0,0,0,See references of WO0116239A1
EP1208181B1,0,0,0,0
EP1208187A1,0,0,0,See references of WO0116269A1
EP1208188A1,0,0,0,See also references of WO0116271A1
EP1208270A1,0,0,0,See references of WO0112907A1
EP1208376B1,0,0,0,0
EP1208404A1,0,0,0,See references of WO0144867A1
EP1208428A2,0,0,0,See references of WO0131438A2
EP1208680A2,0,0,0,See references of WO0130024A2
EP1208723B1,0,0,0,0
EP1208724A2,0,0,0,See references of WO0149074A2
EP1208725A2,0,0,0,See references of WO0149073A2
EP1208725B1,0,0,0,0
EP1208747A1,0,0,0,"""NONKICK, DE SPANBEUGEL VOOR UW VEILIGHEID, ADVERTISEMENT"", LANDBOUWWERKTUIG,XX,XX, 15 June 1968 (1968-06-15), XP000923102"
EP1208986A1,0,0,0,"PATENT ABSTRACTS OF JAPAN vol. 1998, no. 02 30 January 1998 (1998-01-30)"
EP1209966A1,0,0,0,See references of WO0111947A1
EP1209997A1,0,0,0,See references of WO0115582A1
EP1210090A2,0,0,0,See references of WO0112202A2
EP1210402B1,0,0,0,0
EP1210403A1,0,0,0,See references of WO0112772A1
EP1210533A1,0,0,0,See references of WO0113012A1
EP1210550A1,0,0,0,See references of WO0118451A1
EP1210615B1,0,0,0,0
EP1210799B1,0,0,0,0
EP1211073A1,0,0,0,"PATENT ABSTRACTS OF JAPAN vol. 1998, no. 09 31 July 1998 (1998-07-31)"
EP1211073A1,0,0,0,"PATENT ABSTRACTS OF JAPAN vol. 2000, no. 04 31 August 2000 (2000-08-31)"
EP1211275A1,0,0,0,0
EP1211335B1,0,0,0,None
EP1211336B1,0,0,0,None
EP1211925B1,0,0,0,0
EP1211963B1,0,0,0,0
EP1212137A1,0,0,0,See references of WO0119517A1
EP1212137B1,0,0,0,0
EP1212182A1,0,0,0,See references of WO0117744A1
EP1212183A1,0,0,0,See references of WO0121378A1
EP1212345B1,0,0,0,0
EP1212446A2,0,0,0,See references of WO0120013A2
EP1212446B1,0,0,0,0
EP1212460A2,0,0,0,See references of WO0116374A2
EP1212514A2,0,0,0,See references of WO0120126A2
EP1213647A1,0,0,0,0
EP1214161B1,0,0,0,0
EP1214315A1,0,0,0,See references of WO0114370A1
EP1214315B9,0,0,0,0
EP1214353A1,0,0,0,See references of WO0104162A1
EP1214394A1,0,0,0,See references of WO0121756A1
EP1214483A2,0,0,0,See references of WO0121905A3
EP1214483B1,0,0,0,0
EP1214533B1,0,0,0,0
EP1214546B1,0,0,0,0
EP1214892A1,0,0,0,0
EP1215217A1,0,0,0,"ISOGAI A ET AL: ""PREPARATION OF POLYURONIC ACID FROM CELLULOSE BY TEMPO-MEDIATED OXIDATION"", CELLULOSE, vol. 5, 1998, pages 153 - 164, XP000986859"
EP1215217A1,0,0,0,"PATENT ABSTRACTS OF JAPAN vol. 1998, no. 14 31 December 1998 (1998-12-31)"
EP1215274A1,0,0,0,"BULLETIN OF THE KOREAN FISHERIES SOCIETY, vol. 19, no. 5, 1986, pages 436 - 445"
EP1215274A1,0,0,0,"DATABASE BIOSIS BIOSCIENCES INFORMATION SERVICE, PHILADELPHIA, PA, US; LEE K-H ET AL.: ""Utilization of polyunsaturated lipids in red muscled fishes 2. Concentration refining and storage stability of polyunsaturated lipids of sardine oil"", XP002166887"
EP1215274A1,0,0,0,"DATABASE WPI Section Ch Week 199213, Derwent World Patents Index; Class D13, AN 1992-102413, XP002166888"
EP1215274A1,0,0,0,"M.A. GROMPONE: ""Enrichment of omega-3 PUFAs from fur seal oil"", FETT WISSENSCHAFT TECHNOLOGIE- FAT SCIENCE TECHNOLOGY., vol. 94, no. 10, 1992, CONRADIN INDUSTRIEVERLAG. LEINFELDEN ECHTERDINGEN., DE, pages 388 - 394, XP002166886, ISSN: 0931-5985"
EP1215274A1,0,0,0,"YOKOCHI T ET AL: ""INCREASE IN THE Y-LINOLENIC ACID CONTENT BY SOLVENT WINTERIZATION OF FUNGAL OIL EXTRACTED FROM MORTIERELLA GENUS"", JOURNAL OF THE AMERICAN OIL CHEMISTS' SOCIETY,US,AMERICAN OIL CHEMISTS' SOCIETY. CHAMPAIGN, vol. 67, no. 11, 1 November 1990 (1990-11-01), pages 846 - 851, XP000200851, ISSN: 0003-021X"
EP1215598A1,0,0,0,"BACHHER J S ET AL: ""Decision criteria used by investors to screen technology-based ventures"", PICMET '99: PORTLAND INTERNATIONAL CONFERENCE ON MANAGEMENT OF ENGINEERING AND TECHNOLOGY. TECHNOLOGY AND INNOVATION MANAGEMENT (IEEE CAT. NO. 99CH36310), PROCEEDINGS OF PORTLAND INTERNATIONAL CONFERENCE ON MANAGEMENT OF ENGINEERING AND TECHNOLOGY, P, 1999, Portland, OR, USA, Portland Int. Conf. Manage. Eng. & Technol. PICMET, USA, pages 269 - 273 vol.2, XP002180340, ISBN: 1-890843-02-4"
EP1215598A1,0,0,0,"RAM S ET AL: ""Design and validation of a knowledge-based system for screening product innovations"", IEEE TRANSACTIONS ON SYSTEMS, MAN & CYBERNETICS, PART A (SYSTEMS & HUMANS), MARCH 1996, IEEE, USA, vol. 26, no. 2, pages 213 - 221, XP000582956, ISSN: 1083-4427"
EP1215973A1,0,0,0,See references of WO0122839A1
EP1216007A1,0,0,0,See references of WO0108584A1
EP1216015A1,0,0,0,See references of WO0124766A1
EP1216015B1,0,0,0,0
EP1216054A1,0,0,0,See references of WO0117553A1
EP1216063A1,0,0,0,See references of WO0119418A1
EP1216103A1,0,0,0,See references of WO0121322A1
EP1216189B1,0,0,0,0
EP1216199B1,0,0,0,0
EP1216264B1,0,0,0,0
EP1216270A1,0,0,0,See references of WO0138429A1
EP1216422B1,0,0,0,0
EP1216618A1,0,0,0,"A. ALTING: ""Purification and characterisation of cysthationine beta-lyase from L. lactis subsp. cremoris B78 and its possible role in flavor development in cheese"", APPLIED AND ENVIRONMEMTAL MICROBIOLOGY, vol. 61, no. 11, 1995, pages 4037 - 4042, XP001002782"
EP1216618A1,0,0,0,"B. DIAS: ""Conversion of methionine to thiols by lactococci, lactobacilli and brevibacteria"", APPLIED AND ENVIRONMENTAL MICROBIOLOGY, vol. 64, no. 9, 1998, pages 3320 - 3326, XP001002781"
EP1216618A1,0,0,0,"G. SMIT: ""Cheese flavour development by enzymatic conversions of peptides and amino acids"", FOOD RESEARCH INTERNATIONAL, vol. 33, no. 3-4, 2000, pages 153 - 160, XP001002573"
EP1216618A1,0,0,0,"M. FERNANDEZ: ""Molecular and functional analyses of the metC Gene of Lactococcus, encoding cystathionine beta-lyase"", APPLIED AND ENVIRONMENTAL MICROBIOLGY, vol. 66, no. 1, 2000, pages 42 - 48, XP001002569"
EP1217017A1,0,0,0,"NIPPON SYNTHETIC CHEM IND CO: ""CURABLE RESIN COMPSN. WITH RAPID CURABILITY FOR SEALANT OR ADHESIVE - COMPRISES UNSATD. POLYESTER RESIN. VINYL ETHER MONOMER AND RADICAL-FORMING POLYMERISATION INITIATOR FOR IMPROVED CURED FILM PROPERTIES"", DOCUMENTATION ABSTRACTS JOURNAL A. PLASTICS, POLYMERS,DERWENT PUBLICATIONS, LONDON,GB, VOL. 19, NR. 97, XP002073712"
EP1217886B1,0,0,0,0
EP1217915A1,0,0,0,See references of WO0126500A1
EP1217921A2,0,0,0,See references of WO0126508A2
EP1217986A2,0,0,0,See references of WO0126612A2
EP1218028A1,0,0,0,See references of WO0124818A1
EP1218028B1,0,0,0,"SCHWARTZ RH: ""T cell clonal anergy"", CURRENT OPINION IN IMMUNOLOGY, vol. 9, 1997, pages 351 - 357"
EP1218103A1,0,0,0,See references of WO0123089A1
EP1218205A1,0,0,0,See references of WO0115915A1
EP1218205B1,0,0,0,0
EP1218251B1,0,0,0,0
EP1218282A1,0,0,0,See references of WO0121523A1
EP1218318A1,0,0,0,See references of WO0123327A1
EP1218318B1,0,0,0,0
EP1218412A2,0,0,0,See references of WO0125269A2
EP1218468B1,0,0,0,0
EP1218669A1,0,0,0,See references of WO0125691A1
EP1218683A1,0,0,0,See references of WO0125710A1
EP1218706A1,0,0,0,See references of WO0125737A1
EP1218788A2,0,0,0,See references of WO0144842A2
EP1218881A2,0,0,0,See references of WO0154122A2
EP1219021A2,0,0,0,See references of WO0148909A2
EP1219046A2,0,0,0,See references of WO0147126A2
EP1219065A2,0,0,0,See references of WO0137480A3
EP1219202A1,0,0,0,0
EP1219700A1,0,0,0,0
EP1219859B1,0,0,0,0
EP1219860A1,0,0,0,0
EP1220172A1,0,0,0,"FINSMART SECURITY: ""Enabling E-Commerce with the FinSmart Smart Card Security Solution"", WHITE PAPER, October 2000 (2000-10-01), pages 1 - 15, XP002166792, Retrieved from the Internet <URL:www.cps-europe.nl/images/FinSmart%20White%20paper.pdf> [retrieved on 20010507]"
EP1220172A1,0,0,0,"PIJNENBURG: ""Secured Smart Card Reader Chip, PCC807"", DATASHEET, vol. 1.2, September 2000 (2000-09-01), pages 1 - 2, XP002166791, Retrieved from the Internet <URL:http://www.pcc.pijnenburg.nl/pdf/Leaflet%20PCC807.pdf> [retrieved on 20010507]"
EP1220603A1,0,0,0,See references of WO0119171A1
EP1220784A1,0,0,0,See references of WO0126971A1
EP1220800A1,0,0,0,See references of WO0128886A1
EP1220827B1,0,0,0,"HOLTEN C.H.: ""Lactic acid. Properties and Chemistry of lactic acid and derivatives"", 1971, STICHTING ILRA INTERNATIONAL RESEARCH ASSOCIATION COPENHAGEN, VERLAG CHEMIE, COPENHAGEN"
EP1220886B1,0,0,0,0
EP1221059A1,0,0,0,See references of WO0127657A1
EP1221059B1,0,0,0,0
EP1221065A2,0,0,0,See also references of WO0107959A3
EP1221145A1,0,0,0,See references of WO0122373A1
EP1221177B1,0,0,0,0
EP1221561A1,0,0,0,"PATENT ABSTRACTS OF JAPAN vol. 007, no. 102 (M - 211) 30 April 1983 (1983-04-30)"
EP1221564B1,0,0,0,0
EP1221886A1,0,0,0,See also references of WO0128397A1
EP1222068A1,0,0,0,See references of WO0067993A1
EP1222214A1,0,0,0,See references of WO0123441A1
EP1222229A1,0,0,0,See references of WO0129134A1
EP1222246A1,0,0,0,See references of WO0129169A1
EP1222388A1,0,0,0,See references of WO0134974A1
EP1222469A2,0,0,0,See references of WO0125795A3
EP1222469B1,0,0,0,0
EP1222628A2,0,0,0,See references of WO0116881A2
EP1222681A2,0,0,0,"HEDENSTIERNA N. ET AL: ""New Algorithms for increased efficiency in hierarchical design rule checking"", INTEGRATION, THE VLSI JOURNAL, NORTH-HOLLAND PUBLISHING COMPANY., December 1987 (1987-12-01), AMSTERDAM, NL, pages 319 - 336, XP000002474"
EP1222681A2,0,0,0,See also references of WO0148793A3
EP1222681A2,0,0,0,"WAGNER T.: ""Hierarchical layout verification"", IEEE DESIGN AND TEST OF COMPUTERS, IEEE COMPUTERS SOCIETY. LOS ALAMITOS, US, February 1985 (1985-02-01), pages 31 - 37, XP000744061"
EP1222861A1,0,0,0,"DATABASE WPI Section Ch Week 198920, Derwent World Patents Index; Class B02, AN 1989-148110, XP002168161"
EP1222861A1,0,0,0,"DATABASE WPI Section Ch Week 199147, Derwent World Patents Index; Class B06, AN 1991-345083, XP002168160"
EP1222861A1,0,0,0,"PATENT ABSTRACTS OF JAPAN vol. 016, no. 110 (C - 0920) 18 March 1992 (1992-03-18)"
EP1223912A1,0,0,0,See references of WO0130309A1
EP1223979A1,0,0,0,See references of WO0130385A1
EP1224176A1,0,0,0,See references of WO0125221A1
EP1224211A1,0,0,0,See references of WO0130807A1
EP1224238A1,0,0,0,See references of WO0119919A1
EP1224349A2,0,0,0,See references of WO0155496A2
EP1224378A1,0,0,0,See references of WO0129365A1
EP1224378B1,0,0,0,0
EP1224623A2,0,0,0,See references of WO0127881A3
EP1225926B1,0,0,0,0
EP1226122A1,0,0,0,See references of WO0129005A1
EP1226130A1,0,0,0,See references of WO0132635A1
EP1226176A1,0,0,0,See references of WO0132713A1
EP1226193A2,0,0,0,See references of WO0148039A2
EP1226207A1,0,0,0,See references of WO0123465A1
EP1226266B1,0,0,0,0
EP1226385A1,0,0,0,See references of WO0133133A1
EP1226439A1,0,0,0,See references of WO0133229A1
EP1226461A1,0,0,0,See references of WO0133270A1
EP1227723A2,0,0,0,See references of WO0132020A3
EP1227980B1,0,0,0,0
EP1227994A1,0,0,0,See references of WO0136296A1
EP1227998A1,0,0,0,See references of WO0112543A1
EP1228097A2,0,0,0,See references of WO0134641A2
EP1228134A1,0,0,0,See references of WO0121698A1
EP1228151A1,0,0,0,See references of WO0121717A1
EP1228176A1,0,0,0,See references of WO0134745A1
EP1228219A2,0,0,0,See references of WO0134811A3
EP1228286A1,0,0,0,See references of WO0136782A1
EP1228286B1,0,0,0,0
EP1228291A1,0,0,0,See references of WO0134941A1
EP1228309A1,0,0,0,See references of WO0134973A1
EP1228502A1,0,0,0,See references of WO0133547A1
EP1228502B1,0,0,0,0
EP1229794A2,0,0,0,See references of WO0135747A2
EP1229798A1,0,0,0,See references of WO0135752A1
EP1229800B1,0,0,0,0
EP1229894B1,0,0,0,0
EP1229894B8,0,0,0,0
EP1229896B1,0,0,0,None
EP1230125A1,0,0,0,See references of WO0134471A1
EP1230125B1,0,0,0,0
EP1230169A1,0,0,0,See references of WO0132561A1
EP1230169B1,0,0,0,0
EP1230290A1,0,0,0,See references of WO0123457A1
EP1230329A1,0,0,0,See references of WO0132812A1
EP1230329B1,0,0,0,0
EP1230402A1,0,0,0,See references of WO0063446A1
EP1232096A1,0,0,0,See references of WO0132514A1
EP1232108A1,0,0,0,See references of WO0132535A1
EP1232112A1,0,0,0,See references of WO0138216A1
EP1232114A1,0,0,0,See references of WO0138218A1
EP1232160A1,0,0,0,See references of WO0136423A1
EP1232160B1,0,0,0,0
EP1232217A1,0,0,0,See references of WO0121711A1
EP1232238A1,0,0,0,See references of WO0138474A1
EP1232278A1,0,0,0,"KIESLICH (1985) J. Basic Microbiol. 25, 461-474."
EP1232278A1,0,0,0,See also references of WO0131050A1
EP1232278A1,0,0,0,"WOVCHA ET AL. (1979) Biochim. Biophys. Acta 574, 471-479."
EP1232297A1,0,0,0,See references of WO0138607A1
EP1232297B1,0,0,0,0
EP1232325B1,0,0,0,0
EP1232327A2,0,0,0,See references of WO0138692A3
EP1232347B1,0,0,0,0
EP1232397A1,0,0,0,See references of WO0114887A1
EP1232397B1,0,0,0,0
EP1233940B1,0,0,0,"""Catalogue Handbook of Fine Chemicals"", 1988, ALDRICH"
EP1233969B1,0,0,0,"LINHARDT R.J. ET AL: ""Enzyme catalyzed regioselective synthesis of sucrose fatty acid ester surfactants"", JOURNAL OF CARBOHYDRATE CHEMISTRY, vol. 16, no. 9, 1997, NEW YORK, NY, US, pages 1319 - 1325, XP002116005"
EP1233987B1,0,0,0,"BERRY M.; DAVIES J.: ""Use of antibody fragments in immunoaffinity chromatography."", JOURNAL OF CHROMATOGRAPHY, vol. 597, 1992, THE NETHERLANDS, pages 239 - 245"
EP1234003A1,0,0,0,See references of WO0121705A1
EP1234025A1,0,0,0,See references of WO0136610A1
EP1234094A1,0,0,0,See references of WO0140617A1
EP1234097B1,0,0,0,0
EP1234098A1,0,0,0,See references of WO0140621A1
EP1234100B1,0,0,0,0
EP1234102B1,0,0,0,0
EP1234483A2,0,0,0,See references of WO0141503A2
EP1234483B1,0,0,0,0
EP1235726A2,0,0,0,See references of WO0142110A2
EP1235745B1,0,0,0,0
EP1235783A2,0,0,0,See references of WO0116079A2
EP1235794A1,0,0,0,See references of WO0142202A1
EP1235890A1,0,0,0,See references of WO0142409A1
EP1235890B1,0,0,0,0
EP1235959B1,0,0,0,0
EP1235972B1,0,0,0,0
EP1235973A1,0,0,0,See references of WO0136786A1
EP1235994A1,0,0,0,See references of WO0142677A1
EP1236077A2,0,0,0,See references of WO0144900A2
EP1236077B1,0,0,0,0
EP1237418A2,0,0,0,See references of WO0143559A2
EP1237423A1,0,0,0,See references of WO0135764A1
EP1237534A1,0,0,0,See references of WO0141729A1
EP1237587B1,0,0,0,0
EP1237841B1,0,0,0,0
EP1237897A2,0,0,0,See references of WO0142262A2
EP1237918B1,0,0,0,"MILLAR K. ET AL: ""Disruption of two novel genes by a translocation co-segregating with schizophrenia"", HUMAN MOLECULAR GENETICS, vol. 9, no. 9, 22 May 2000 (2000-05-22), pages 1415 - 1423, XP002952129"
EP1238049A1,0,0,0,See references of WO0144423A1
EP1238051A1,0,0,0,See references of WO0138470A1
EP1238135B1,0,0,0,0
EP1238158A1,0,0,0,0
EP1238163A1,0,0,0,See references of WO0148322A1
EP1238196A2,0,0,0,None
EP1238196A2,0,0,0,See also references of WO0142647A3
EP1238238A1,0,0,0,See also references of WO0144737A1
EP1238519B1,0,0,0,0
EP1238537A2,0,0,0,See references of WO0147271A2
EP1238562A1,0,0,0,See references of WO0141495A1
EP1238562B1,0,0,0,0
EP1239736A1,0,0,0,See references of WO0147364A1
EP1239812B1,0,0,0,0
EP1239927B1,0,0,0,0
EP1240130B1,0,0,0,0
EP1240238B1,0,0,0,0
EP1240293B1,0,0,0,0
EP1240299A1,0,0,0,See references of WO0148135A1
EP1240306B1,0,0,0,0
EP1240379B2,0,0,0,0
EP1240380A1,0,0,0,See references of WO0146514A1
EP1240380B1,0,0,0,0
EP1240481A2,0,0,0,See references of WO0148443A3
EP1240563A1,0,0,0,See references of WO0148575A1
EP1240563B1,0,0,0,0
EP1240679B1,0,0,0,0
EP1242151B1,0,0,0,0
EP1242286B1,0,0,0,0
EP1242291B1,0,0,0,0
EP1242305A1,0,0,0,See references of WO0146069A1
EP1242308A1,0,0,0,See references of WO0146072A1
EP1242308B1,0,0,0,0
EP1242460A2,0,0,0,See references of WO0140310A2
EP1242466B1,0,0,0,0
EP1242526A1,0,0,0,See references of WO0146309A1
EP1242535B1,0,0,0,0
EP1242548A1,0,0,0,See references of WO0148106A1
EP1242548B2,0,0,0,0
EP1242578B1,0,0,0,0
EP1242647B1,0,0,0,0
EP1242654B1,0,0,0,0
EP1242698A1,0,0,0,See references of WO0146537A1
EP1242698B1,0,0,0,0
EP1242700A1,0,0,0,See references of WO0138668A1
EP1242713A1,0,0,0,See references of WO0140616A1
EP1242745A1,0,0,0,See references of WO0150024A1
EP1242768B1,0,0,0,0
EP1242823B1,0,0,0,0
EP1243020A1,0,0,0,See references of WO0150502A1
EP1244346A1,0,0,0,"ESHED Y ET AL:  ""A genome-wide search for wild-species alleles that increase horticultural yield of processing tomatoes"" THEORETICAL AND APPLIED GENETICS, vol. 93, no. 5-6, 1996, pages 877-886, XP008038617 ISSN: 0040-5752"
EP1244346A1,0,0,0,"ESHED Y ET AL:  ""LESS-THAN-ADDITIVE EPISTATIC INTERACTIONS OF QUANTITATIVE TRAIT LOCI IN TOMATO"" GENETICS, GENETICS SOCIETY OF AMERICA, AUSTIN, TX, US, vol. 143, August 1996 (1996-08), pages 1807-1817, XP002939851 ISSN: 0016-6731"
EP1244346A1,0,0,0,"ESHED YUVAL ET AL:  ""An introgression line population of Lycopersicon pennellii in the cultivated tomato enables the identification and fine mapping of yield-associated QTL"" GENETICS, vol. 141, no. 3, 1995, pages 1147-1162, XP002305183 ISSN: 0016-6731"
EP1244346A1,0,0,0,See also references of WO0149105A1
EP1244346A1,0,0,0,"TANKSLEY, S.D. ET AL.:  ""High density molecular linkage maps of the tomato potato genomes"", GENETICS, vol. 132 , pages 1141-1160,"
EP1244549B1,0,0,0,0
EP1244599A1,0,0,0,See references of WO0146068A1
EP1244612B1,0,0,0,0
EP1244733A1,0,0,0,See references of WO0107509A1
EP1244864A1,0,0,0,See references of WO0149963A1
EP1244865A1,0,0,0,See references of WO0149964A1
EP1245088B1,0,0,0,0
EP1246724B1,0,0,0,0
EP1247011B1,0,0,0,0
EP1247053A2,0,0,0,See references of WO0144734A2
EP1247229B1,0,0,0,"""Digital cellular telecommunications system (Phase 2+); General Packet Radio Service (GPRS); Mobile Station (MS) supporting GPRS"", ETSI TS 101 356 V7.1.0, 1999, XP055464202"
EP1247229B1,0,0,0,"J. FINKELSTEIN: ""Web-based monitoring of asthma severity: A new approach to ambulatory management"", IEEE INTERNATIONAL CONFERENCE ON INFORMATION TECHNOLOGY APPLICATIONS IN BIOMEDICINE , ITAB, vol. 98, 17 May 1998 (1998-05-17), pages 139 - 143, XP010280382"
EP1247229B1,0,0,0,"M. SHICHIRI ET AL.: ""Telemetry glucose monitoring device with needle-type glucose sensor: a useful tool for blood glucose monitoring in diabetic individuals"", DIABETES CARE, vol. 9, no. 3, June 1986 (1986-06-01), pages 298 - 301, XP055464416"
EP1247229B1,0,0,0,"NOKIA: ""Nokia Launches the Nokia 90001 Communicator for GSM 1900"", PRESSEMITTEILUNG, 10 September 1997 (1997-09-10), XP055464406"
EP1247229B1,0,0,0,"WIKIPEDIA: ""Telnet"", WIKIPEDIA-ARTIKEL ZUM STICHWORT ''TELNET, 20 January 2018 (2018-01-20), XP055464423"
EP1248865B1,0,0,0,0
EP1250187A1,0,0,0,See references of WO0132299A1
EP1250265A1,0,0,0,See references of WO0149578A1
EP1250275A1,0,0,0,See references of WO0119705A1
EP1250546A1,0,0,0,See references of WO0138768A1
EP1250693A1,0,0,0,See references of WO0150443A1
EP1250704A1,0,0,0,See references of WO0131654A1
EP1250830B1,0,0,0,0
EP1251928A1,0,0,0,See references of WO0154793A1
EP1252096B1,0,0,0,0
EP1254023B1,0,0,0,0
EP1256033B1,0,0,0,None
EP1256230B1,0,0,0,0
EP1257173A1,0,0,0,See references of WO0158269A1
EP1257261A2,0,0,0,See references of WO0112168A2
EP1259165A2,0,0,0,See references of WO0145565A3
EP1259165B1,0,0,0,0
EP1259420A1,0,0,0,See references of WO0164507A1
EP1259836A2,0,0,0,See references of WO0186322A3
EP1259968A2,0,0,0,See references of WO0115182A3
EP1259981B1,0,0,0,0
EP1261389A1,0,0,0,See references of WO0166175A1
EP1261389B1,0,0,0,0
EP1263240B1,0,0,0,0
EP1263600B1,0,0,0,0
EP1263608B1,0,0,0,0
EP1265782A1,0,0,0,See references of WO0170564A1
EP1265785A1,0,0,0,See references of WO0170568A1
EP1265785B1,0,0,0,0
EP1268090A1,0,0,0,See references of WO0149425A1
EP1269099B1,0,0,0,0
EP1269510A2,0,0,0,See references of WO0141175A2
EP1273458A1,0,0,0,"SAXBY G: ""THE BUSINESS OF EMBOSSING"", BRITISH JOURNAL OF PHOTOGRAPHY,GB,HENRY GREENWOOD AND CO. LONDON, vol. 137, no. 6757, 22 February 1990 (1990-02-22), pages 20 - 21, XP000100045, ISSN: 0007-1196"
EP1273458B1,0,0,0,0
EP1273918A2,0,0,0,"ABDULLAH N. ET AL: 'The role of monocytes and natural killer cells in mediating antibody-dependent lysis of colorectal tumour cells.' CANCER IMMUNOLOGY, IMMUNOTHERAPY vol. 48, November 1999, GERMANY, pages 517 - 524"
EP1273918A2,0,0,0,"HOOGENBOOM H R ET AL:  ""SELECTION-DOMINANT AND NONACCESSIBLE EPITOPES ON CELL-SURFACE RECEPTORS REVEALED BY CELL-PANNING WITH A LARGE PHAGE ANTIBODY LIBRARY"" EUROPEAN JOURNAL OF BIOCHEMISTRY, BERLIN, DE, vol. 260, no. 3, March 1999 (1999-03), pages 774-784, XP000863271 ISSN: 0014-2956"
EP1273918A2,0,0,0,"HULS G A ET AL:  ""A RECOMBINANT, FULLY HUMAN MONOCLONAL ANTIBODY WITH ANTITUMOR ACTIVITY CONSTRUCTED FROM PHAGE-DISPLAYED ANTIBODY FRAGMENTS"" NATURE BIOTECHNOLOGY, NATURE PUB. CO, NEW YORK, NY, US, vol. 17, March 1999 (1999-03), pages 276-281, XP000942260 ISSN: 1087-0156"
EP1273918A2,0,0,0,"HULS G ET AL:  ""ANTITUMOR IMMUNE EFFECTOR MECHANISMS RECRUITED BY PHAGE DISPLAY-DERIVED FULLY HUMAN IGG1 AND IGA1 MONOCLONAL ANTIBODIES"" CANCER RESEARCH, AMERICAN ASSOCIATION FOR CANCER RESEARCH, BALTIMORE, MD, US, vol. 59, no. 22, 15 November 1999 (1999-11-15), pages 5778-5784, XP000941614 ISSN: 0008-5472"
EP1273918A2,0,0,0,"LEKKERKERKER A ET AL:  ""Phage antibodies against human dendritic cell subpopulations obtained by flow cytometry-based selection on freshly isolated cells"" JOURNAL OF IMMUNOLOGICAL METHODS, ELSEVIER SCIENCE PUBLISHERS B.V.,AMSTERDAM, NL, vol. 231, no. 1-2, 10 December 1999 (1999-12-10), pages 53-63, XP004187634 ISSN: 0022-1759"
EP1273918A2,0,0,0,"VAUGHAN T J ET AL:  ""HUMAN ANTIBODIES BY DESIGN"" NATURE BIOTECHNOLOGY, NATURE PUB. CO, NEW YORK, NY, US, vol. 16, no. 6, June 1998 (1998-06), pages 535-539, XP000941675 ISSN: 1087-0156"
EP1273918A3,0,0,0,"HOOGENBOOM H R ET AL: ""SELECTION-DOMINANT AND NONACCESSIBLE EPITOPES ON CELL-SURFACE RECEPTORS REVEALED BY CELL-PANNING WITH A LARGE PHAGE ANTIBODY LIBRARY"", EUROPEAN JOURNAL OF BIOCHEMISTRY, BERLIN, DE, vol. 260, no. 3, March 1999 (1999-03-01), pages 774 - 784, XP000863271, ISSN: 0014-2956"
EP1273918A3,0,0,0,"HULS G A ET AL: ""A RECOMBINANT, FULLY HUMAN MONOCLONAL ANTIBODY WITH ANTITUMOR ACTIVITY CONSTRUCTED FROM PHAGE-DISPLAYED ANTIBODY FRAGMENTS"", NATURE BIOTECHNOLOGY, NATURE PUB. CO, NEW YORK, NY, US, vol. 17, March 1999 (1999-03-01), pages 276 - 281, XP000942260, ISSN: 1087-0156"
EP1273918A3,0,0,0,"HULS G ET AL: ""ANTITUMOR IMMUNE EFFECTOR MECHANISMS RECRUITED BY PHAGE DISPLAY-DERIVED FULLY HUMAN IGG1 AND IGA1 MONOCLONAL ANTIBODIES"", CANCER RESEARCH, AMERICAN ASSOCIATION FOR CANCER RESEARCH, BALTIMORE, MD, US, vol. 59, no. 22, 15 November 1999 (1999-11-15), pages 5778 - 5784, XP000941614, ISSN: 0008-5472"
EP1273918A3,0,0,0,"LEKKERKERKER A ET AL: ""Phage antibodies against human dendritic cell subpopulations obtained by flow cytometry-based selection on freshly isolated cells"", JOURNAL OF IMMUNOLOGICAL METHODS, ELSEVIER SCIENCE PUBLISHERS B.V.,AMSTERDAM, NL, vol. 231, no. 1-2, 10 December 1999 (1999-12-10), pages 53 - 63, XP004187634, ISSN: 0022-1759"
