publication_number,patent_citation,publication_date,assignee,title
EP3902140A2,KR101068567B1,2011-09-30,주식회사 하이닉스반도체,Data output circuit
EP3902140A2,US8106697B2,2012-01-31,Elite Semiconductor Memory Technology Inc.,Circuit and method for providing a corrected duty cycle
EP3902140A2,US9954517B2,2018-04-24,"Micron Technology, Inc.",Apparatuses and methods for duty cycle adjustment
EP3902140A2,US9030244B1,2015-05-12,Altera Corporation,Clock duty cycle calibration circuitry
EP3902140A2,KR102327498B1,2021-11-17,에스케이하이닉스 주식회사,Duty cycle correction circuit and clock correction circuit including the same
EP3904271A1,CH407472A,1966-02-15,Schweiz Wagons Aufzuegefab,Jack
EP3904271A1,US20060182563A1,2006-08-17,De Jong Jurjen J,Lifting system
EP3904271A1,AU2008101096A4,2008-12-18,Compac Hydraulik A/S,Wheel handling device for transmission lift
EP3904271A1,US20160052757A1,2016-02-25,Stertil B.V.,"Lifting Device and System with Integrated Drive Unit for Lifting a Vehicle, and Method There For"
EP3904271A1,US10076931B2,2018-09-18,Gerhard Finkbeiner,Lifting device and method for installing and uninstalling a wheel using such a lifting device
EP3904271A1,WO2020009571A1,2020-01-09,Stertil B.V.,"Mobile lifting column, lifting system comprising one or more of such lifting columns, and method for lifting a vehicle"
EP3904831A1,US20170116723A1,2017-04-27,The Boeing Company,Pattern-based camera pose estimation system
EP3904831A1,US20180165831A1,2018-06-14,Here Global B.V.,Pose error estimation and localization using static features
EP3904831A1,US20190051014A1,2019-02-14,Trimble Inc.,Self positioning camera system to 3d cad/bim model
EP3904831A1,CN103635935B,2016-10-12,苹果公司,3d street
EP3904831A1,KR102285915B1,2021-08-03,마노모션 에이비,Real-time 3d gesture recognition and tracking system for mobile devices
EP3904831A1,US20210104014A1,2021-04-08,V John J. Kolb,Digital gradient signal processing system and method for signals comprising at least three dimensions
EP3904831A1,KR20190094405A,2019-08-13,톰톰 글로벌 콘텐트 비.브이.,Method and system for video-based positioning and mapping
EP3904999A1,US20070055896A1,2007-03-08,Er Kim S,Voltage regulator having reduced droop
EP3904999A1,US20120194151A1,2012-08-02,Nxp B.V.,Standby current reduction through a switching arrangement with multiple regulators
EP3904999A1,US10222818B1,2019-03-05,Realtek Semiconductor Corp.,Process and temperature tracking reference voltage generator
EP3904999A1,US20200042026A1,2020-02-06,Analog Devices Global Unlimited Company,Load-dependent control of parallel regulators
EP3907100A1,EP0788212A2,1997-08-06,"Sumitomo Wiring Systems, Ltd.",Connection system and connection method for an electric automotive vehicle
EP3907100A1,DE10019162A1,2001-10-25,Kai Anding,"Movement system with cylindric glide has three linear drives, and fixed linear guide, work platform fixed to three ball and socket joints each with linear drive"
EP3907100A1,WO2002034480A1,2002-05-02,Abb Ab,Industrial robot
EP3907100A1,WO2002096605A1,2002-12-05,UNIVERSITé LAVAL,Cartesian parallel manipulators
EP3907100A1,EP1637277A1,2006-03-22,CSEM Centre Suisse d'Electronique et de Microtechnique SA,Parallel kinematics machine with elastic joints
EP3907100A1,CN102218596A,2011-10-19,江苏大学,Serial-parallel laser process machine
EP3907100A1,US20160332525A1,2016-11-17,Robert Bosch Gmbh,"Electric charging device, electric connection device, system and method for charging a battery of a vehicle"
EP3907100A1,DE102018116718A1,2019-01-17,"Ford Global Technologies, Llc",LOADING SYSTEM FOR VEHICLE
EP3907100A1,WO2019060939A1,2019-04-04,Nrg-X Charging Systems Gmbh,Component for a charging device and charging device having same
EP3907421A1,DE1965010U,1967-07-27,Pneumatiques Caoutchouc Mfg,FLEXIBLE SUCTION AND PRESSURE PIPE.
EP3907421A1,GB1226670A,1971-03-31,,
EP3907421A1,US4196031A,1980-04-01,Titeflex Corporation,Method of making a preformed semirigid plastic hose wrapped with a wire spiral
EP3907421A1,US20010030054A1,2001-10-18,Goett Edward P.,Lightweight shielded conduit
EP3907421A1,US7216675B2,2007-05-15,Crane Resistoflex,Highly kink-resistant corrugated tubing
EP3909554A1,WO2005037597A1,2005-04-28,Beheers & Beleggingsmaatschappij Verachtert B.V.,Improved floor mounted on the bottom plate of transport vehicles for fastening chairs / seats and wheelchairs
EP3909554A1,GB2427176A,2006-12-20,Unwin C N Ltd,Vehicle floor with integral load securing formations
EP3909554A1,EP2108349A1,2009-10-14,Tribus B.V.,Centrally operated mechanical roll-up strap system for use in means of transport
EP3912461A1,US4679839A,1987-07-14,Damron Tony R,Grapple snubber
EP3912461A1,DE9015088U1,1991-02-07,"Wahlers, Hans, 2727 Lauenbrueck, De",
EP3912461A1,WO1995000765A1,1995-01-05,Pinomaeki Sakari,Articulated apparatus
EP3912461A1,EP2515628A1,2012-10-31,Michel Bernardus Johanna Gierkink,Head for harvesting of trees and vehicle provided with such a head
EP3912461A1,NL2023186B1,2020-12-02,Gierkink Exploitatie B V,"CRANE ARM EXTENSION, CRANE FITTED WITH SUCH CRANE ARM EXTENSION AND PROCEDURE FOR PUTTING SUCH CRANE INTO A TRANSPORT POSITION"
EP3913430A1,US20040015085A1,2004-01-22,Kwang-Sup Soh,Apparatus and method for detecting luminescence from biological systems in response to magnetic fields
EP3913430A1,US6952253B2,2005-10-04,Asml Netherlands B.V.,Lithographic apparatus and device manufacturing method
EP3913430A1,US6961116B2,2005-11-01,Asml Netherlands B.V.,"Lithographic apparatus, device manufacturing method, and device manufactured thereby"
EP3913430A1,EP1628164A2,2006-02-22,ASML Netherlands B.V.,Method and apparatus for angular-resolved spectroscopic lithography characterisation
EP3913430A1,US7265364B2,2007-09-04,Asml Netherlands B.V.,Level sensor for lithographic apparatus
EP3913430A1,US20090097512A1,2009-04-16,Fianium Ltd,Optical pulse sources
EP3913430A1,US7646471B2,2010-01-12,Asml Netherlands B.V.,"Lithographic apparatus, level sensor, method of inspection, device manufacturing method, and device manufactured thereby"
EP3913430A1,US20100233600A1,2010-09-16,Asml Netherlands B.V.,Level sensor arrangement for lithographic apparatus and device manufacturing method
EP3913430A1,US20100328655A1,2010-12-30,"Asml, Netherlands B.V.",Diffraction Based Overlay Metrology Tool and Method
EP3913430A1,US20110026032A1,2011-02-03,Asml Netherland B.V.,"Method of Assessing a Model of a Substrate, an Inspection Apparatus and a Lithographic Apparatus"
EP3913430A1,US20110102753A1,2011-05-05,Asml Netherlands B.V.,Apparatus and Method of Measuring a Property of a Substrate
EP3913430A1,DE102009056092A1,2011-06-01,PicoQuant GmbH. Unternehmen für optoelektronische Forschung und Entwicklung,"Light source for measuring fluorescent life-span of individual molecules in biological specimens, has wavelength selector selecting parts of spectrum of spectrally broadened light pulses, and electronic control circuit controlling source"
EP3913430A1,US20110249244A1,2011-10-13,Asml Netherlands B.V.,Lithographic Focus and Dose Measurement Using A 2-D Target
EP3913430A1,US20120044470A1,2012-02-23,Asml Netherlands B.V.,"Substrate for Use in Metrology, Metrology Method and Device Manufacturing Method"
EP3913430A1,US20140231679A1,2014-08-21,PM & AM Research,Method and Technique to Control Laser Effects Through Tuning of Parameters Such as Repetition Rate
EP3913430A1,US20150261097A1,2015-09-17,Asml Netherlands B.V.,"Position Measuring Apparatus, Position Measuring Method, Lithographic Apparatus and Device Manufacturing Method"
EP3913430A1,US9160137B1,2015-10-13,Max-Planck-Gesellschaft zur Förderung der Wissenschaften e. V.,Method and device for creating supercontinuum light pulses
EP3913430A1,US20160161863A1,2016-06-09,Asml Netherlands B.V.,"Metrology method, computer product and system"
EP3913430A1,WO2016102127A1,2016-06-30,Asml Netherlands B.V.,"Level sensor, lithographic apparatus and device manufacturing method"
EP3913430A1,US20160370717A1,2016-12-22,Asml Netherlands B.V.,Recipe selection based on inter-recipe consistency
EP3913430A1,WO2017032454A1,2017-03-02,MAX-PLANCK-Gesellschaft zur Förderung der Wissenschaften e.V.,Hollow-core fibre and method of manufacturing thereof
EP3913430A1,WO2018127266A1,2018-07-12,Max-Planck-Gesellschaft Zur,Broadband light source device and method of creating broadband light pulses
EP3913430A1,EP3647874A1,2020-05-06,ASML Netherlands B.V.,Optical fibers and production methods therefor
EP3917022A1,US10277284B1,2019-04-30,Nxp B.V.,Near-field device
EP3917022A1,US10491270B1,2019-11-26,Nxp B.V.,Near-field device
EP3917022A1,US8285387B2,2012-10-09,"Microchips, Inc.",Wireless communication with a medical implant
EP3917022A1,EP2834883B1,2018-05-16,Intel Corporation,Near field communications (nfc) coil with embedded wireless antenna
EP3917022A1,US9819075B2,2017-11-14,Nxp B.V.,Body communication antenna
EP3917022A1,US10015604B2,2018-07-03,Nxp B.V.,Electromagnetic induction field communication
EP3917022A1,US9197986B1,2015-11-24,"Nxp, B.V.",Electromagnetic induction radio
EP3917022A1,CN107005267B,2020-03-06,索尼公司,Antenna and communication device
EP3917022A1,US9819097B2,2017-11-14,Nxp B.V.,Antenna system
EP3917022A1,US9813103B2,2017-11-07,"Microsoft Technology Licensing, Llc",Enhanced multi-band multi-feed antennas and a wireless communication apparatus
EP3917022A1,US10320086B2,2019-06-11,Nxp B.V.,Near-field electromagnetic induction (NFEMI) antenna
EP3917022A1,KR20180010010A,2018-01-30,삼성전자주식회사,Method for coil sharing and electronic device using the same
EP3917022A1,US20190296439A1,2019-09-26,Nxp B.V.,Near-field communications device
EP3917022A1,CR20200572A,2021-03-29,Nevro Corp,") a 2.4 ghz radio antenna for implanted medical devices, and associated systems and methods"
EP3917022A1,US10622729B2,2020-04-14,Nxp B.V.,Near-field antenna
EP3917022A1,US10992392B2,2021-04-27,Nxp B.V.,Near-field electromagnetic induction (NFEMI) ratio control
EP3919758A1,FR1410863A,1965-09-10,Maxam Power Ltd,Sheep improvements and similar devices
EP3919758A1,JPS49123492U,1974-10-23,,
EP3919758A1,DE3222688A1,1983-01-05,"Parker-Hannifin Corp., 44112 Cleveland, Ohio",PRESSURE CYLINDER WITH LIMIT SWITCH
EP3919758A1,DE3527821A1,1987-02-05,Gammaster Muenchen Produktvere,Integrated limit switch for working cylinders
EP3919758A1,DE4312248C1,1994-06-30,Weber Hydraulik Gmbh,Electric contact switch for hydraulic cylinder in rubbish collecting vehicle
EP3919758A1,EP0620372A1,1994-10-19,Hydraulik Techniek,Fluid powered cylinder
EP3919758A1,US5906222A,1999-05-25,General Electric Company,Apparatus for detecting position of piston in hydraulic actuator coupled to gate valve
EP3919758A1,EP0965765A2,1999-12-22,Hoerbiger Hydraulik GmbH,Actuating cylinder
EP3919758A1,EP2878831A1,2015-06-03,Bümach Engineering International B.V.,Working cylinder
EP3919758A1,IT201800001899A1,2019-07-25,Sprega Matteo,DEVICE FOR HYDRAULIC AND SIMILAR CYLINDERS
EP3920213A1,US5574314A,1996-11-12,Mitsubishi Denki Kabushiki Kaisha,Packaged semiconductor device including shielded inner walls
EP3920213A1,US20080266821A1,2008-10-30,Robert Bosch Gmbh,Housing for an Electronic Circuit and Method for Sealing the Housing
EP3920213A1,US10199303B1,2019-02-05,"Nxp Usa, Inc.",Molded air cavity packages and methods for the production thereof
EP3920213A1,US10269678B1,2019-04-23,"Nxp Usa, Inc.","Microelectronic components having integrated heat dissipation posts, systems including the same, and methods for the fabrication thereof"
EP3922370A1,WO2007111479A1,2007-10-04,Korea Forest Research Institute,Soil improver with white-rot fungi and methods of using thereof for plant restoration and recover of heavy metals contaminated soil around abandoned mine area
EP3922370A1,WO2013090628A1,2013-06-20,"Synthetic Genomics, Inc.",Plant growth-promoting microbes and uses therefor
EP3922370A1,US20160316760A1,2016-11-03,"Indigo Agriculture, Inc.",Isolated Complex Endophyte Compositions and Methods for Improved Plant Traits
EP3922644A2,0,0,0,0
EP3922948A1,EP1189409A2,2002-03-20,Navigation Technologies Corporation,Method and system for encrypted distribution of geographic data for navigation systems
EP3922948A1,EP3109591A1,2016-12-28,HERE Global B.V.,Decision-based map-agnostic navigation routing
EP3923247A1,US10488215B1,2019-11-26,"Phiar Technologies, Inc.",Augmented reality interface for navigation assistance
EP3923247A1,US20200118338A1,2020-04-16,"Mapbox, Inc.",Candidate geometry displays for augmented reality
EP3926760A1,EP0818852A1,1998-01-14,"Sumitomo Wiring Systems, Ltd.",A connector
EP3926760A1,US20190081430A1,2019-03-14,Yazaki Corporation,Connector cover
EP3926894A1,US20160381059A1,2016-12-29,Argus Cyber Security Ltd.,System and method for time based anomaly detection in an in-vehicle communication network
EP3926894A1,US20190052654A1,2019-02-14,Intel Corporation,Systems And Methods For Neutralizing Masquerading Attacks In Vehicle Control Systems
EP3926894A1,WO2019035112A1,2019-02-21,Tower-Sec Ltd.,Systems and methods for disabling a malicious ecu in a controller area network (can) bus
EP3926894A1,WO2019225259A1,2019-11-28,パナソニック インテレクチュアル プロパティ コーポレーション オブ アメリカ,"Communication control device, unauthorized access-detecting electronic control unit, mobility network system, communication control method, unauthorized access detection method and program"
EP3928672A1,JPH07289490A,1995-11-07,Duskin Co Ltd,Water wiping cloth
EP3928672A1,US20120208416A1,2012-08-16,"Interdesign, Inc.",Drying mat
EP3928672A1,US20160367103A1,2016-12-22,3M Innovative Properties Company,Multipurpose consumer scrubbing cloths and methods of making same
EP3929370A1,US339732A,1886-04-13,,Fence-rail
EP3929370A1,US2978077A,1961-04-04,Hill Cross Company Inc,Three-dimensional structure and elements thereof
EP3929370A1,US4291515A,1981-09-29,John Lysaght International Holdings S.A.,Structural elements
EP3929370A1,US4491003A,1985-01-01,"Maryland Wire Belts, Inc.",Fabrication of helically-wound spirals for metal wire belts
EP3929370A1,EP0318450A1,1989-05-31,Skanska Aktiebolag,"An element for the construction of lattice webs for girders and like structural members, and a method for manufacturing such an element"
EP3929384A1,GB372919A,1932-05-19,George Mansell,Door support and guide means
EP3929384A1,FR2887283A1,2006-12-22,Fermetures Della Vecchia Sarl,"Garage door`s panel assembly protecting device, has elements with lateral flanges contacting lateral sides of panels, where one of flanges carries lug, with wing, laterally extended along another flange and determining surface"
EP3929384A1,EP2698495A2,2014-02-19,Hörmann KG Brockhagen,Door
EP3929384A1,FR3051821A1,2017-12-01,Novoferm France,SECTIONAL DOOR COMPRISING A PORTILLON AND A MECHANICAL PASSIVE SAFETY DEVICE FOR PREVENTING AND / OR LIMITING THE OPENING OF THE PORTILLON IN THE OPEN POSITION OF THE VANTAIL OF SUCH A DOOR.
EP3929384A1,DE202017106659U1,2019-02-05,DOCO International B.V. NL,wicket
EP3930202A1,US20050100119A1,2005-05-12,"Atheros Communications, Inc.",Adaptive interference immunity control
EP3930202A1,US20070264950A1,2007-11-15,"Atheros Communications, Inc.",Method And Apparatus For Selective Disregard Of Co-Channel Transmissions On A Medium
EP3930202A1,US20120115416A1,2012-05-10,Tevfik Yucek,Wireless device limiting gain of a shared gain element between different wireless protocols
EP3930202A1,US8885453B2,2014-11-11,"Cisco Technology, Inc.",Enhanced stomp-and-restart with interference suppression
EP3930202A1,US11134449B2,2021-09-28,Qualcomm Incorporated,Controlling transmission power across basic service sets (BSSs)
EP3930206A1,US20150318613A1,2015-11-05,"Nxp, B.V.",Body antenna system
EP3930206A1,US20170063098A1,2017-03-02,Qualcomm Incorporated,Inductive and capacitive wireless power transfer
EP3930206A1,DE102005032058B4,2016-12-29,Epcos Ag,HF filter with improved backbone suppression
EP3930206A1,WO2009081343A1,2009-07-02,Koninklijke Philips Electronics N.V.,Electrode diversity for body-coupled communication systems
EP3930206A1,EP2834883B1,2018-05-16,Intel Corporation,Near field communications (nfc) coil with embedded wireless antenna
EP3930206A1,US9356661B2,2016-05-31,Apple Inc.,Electronic device with near-field antenna operating through display
EP3930206A1,US9819075B2,2017-11-14,Nxp B.V.,Body communication antenna
EP3930206A1,US10015604B2,2018-07-03,Nxp B.V.,Electromagnetic induction field communication
EP3930206A1,US9197986B1,2015-11-24,"Nxp, B.V.",Electromagnetic induction radio
EP3930206A1,US9520648B2,2016-12-13,Mediatek Inc.,Polygon near field communication antenna
EP3930206A1,CN107005267B,2020-03-06,索尼公司,Antenna and communication device
EP3930206A1,US9819097B2,2017-11-14,Nxp B.V.,Antenna system
EP3930206A1,US10320086B2,2019-06-11,Nxp B.V.,Near-field electromagnetic induction (NFEMI) antenna
EP3930206A1,EP3656112A4,2020-07-08,"Samsung Electronics Co., Ltd.",Electronic device including grip sensor and antenna
EP3930206A1,TW201914095A,2019-04-01,華碩電腦股份有限公司,Antenna module and electronic device including the same
EP3930206A1,US20190296439A1,2019-09-26,Nxp B.V.,Near-field communications device
EP3930206A1,EP3550731A1,2019-10-09,STMicroelectronics Austria GmbH,Nfc antenna in a mobile device
EP3930206A1,US10622729B2,2020-04-14,Nxp B.V.,Near-field antenna
EP3930206A1,US10992392B2,2021-04-27,Nxp B.V.,Near-field electromagnetic induction (NFEMI) ratio control
EP3930390A2,US9408026B2,2016-08-02,Telefonaktiebolaget Lm Ericsson (Publ),Methods and arrangements for positioning in wireless communications systems
EP3930390A2,US9148865B2,2015-09-29,"Bandwidth.Com, Inc.",Techniques for identification and valuation using a multi-point radio fingerprint
EP3930390A2,WO2015184961A1,2015-12-10,The Hong Kong University Of Science And Technology,Mitigating signal noise for fingerprint-based indoor localization
EP3930390A2,US10390174B2,2019-08-20,"Extreme Networks, Inc.",Methods and systems for mitigating the impact of beamforming on the accuracy of Wi-Fi based location tracking of client devices
EP3930390A2,CN108702585B,2021-07-23,瑞典爱立信有限公司,Hybrid fingerprinting/OTDOA location techniques and systems
EP3930390A2,US10367677B2,2019-07-30,Telefonaktiebolaget Lm Ericsson (Publ),"Network architecture, methods, and devices for a wireless communications network"
EP3930390A2,EP3476059B1,2020-12-30,IPCom GmbH & Co. KG,Directional radio beam information in a mobile communications system
EP3930390A2,KR20180009865A,2018-01-30,한국전자통신연구원,System and method for location measurement
EP3930390A2,US11026242B2,2021-06-01,Telefonaktiebolaget Lm Ericsson (Publ),Fingerprinting enhancement with multi-band AoA measurements
EP3930390A2,WO2019135105A1,2019-07-11,Telefonaktiebolaget L M Ericsson (Publ),Methods and devices for configuration of signaling associated with multiple aoa positioning
EP3930390A2,US20200145977A1,2020-05-07,Qualcomm Incorporated,Positioning enhancements for locating a mobile device in a wireless network
EP3932191A1,DE1848777U,1962-03-22,Walter Dr Eggersgluess,"GAS-SEAL, SIPHON-LIKE odor trap."
EP3932191A1,DE1607259A1,1970-06-04,A Hoelz Kg Maschf,Manure removal system
EP3932191A1,FR2505603A2,1982-11-19,Heyer Roger,Digester for fermenting manure etc. to produce methane and fertiliser - is transportable by power lift-tractor trailer to spread sludge on fields
EP3932191A1,DE19904010A1,1999-08-26,Schuermann,Cattle stall liquid manure pit system
EP3932191A1,NL2004072C2,2011-07-11,Morssink Bouwmaterialen B V,COVERING DEVICE FOR A STORAGE SPACE FOR ANIMAL EXERCISE.
EP3932191A1,WO2013010785A1,2013-01-24,Lely Patent N.V.,Manure-removal device
EP3933138A1,US4397125A,1983-08-09,Gussler Jr Ova L,System for aligning uneven thickness panel sections
EP3933138A1,US4850114A,1989-07-25,Vockins David H,Decking spacer
EP3933138A1,US5675942A,1997-10-14,Crawford; Van,Wall panel alignment device and spacer
EP3933138A1,US6394518B1,2002-05-28,Daniel E. Kelley,Tile spacer remover tool
EP3933138A1,US20030070368A1,2003-04-17,Jefferson Shingleton,Solar module mounting method and clip
EP3933138A1,EP2253773A1,2010-11-24,Kyocera Corporation,Solar power generation system
EP3933138A1,WO2010142581A1,2010-12-16,Wolfcraft Gmbh,Spacer element for fastening floor boards of a floor to a supporting beam
EP3933138A1,US20170194896A1,2017-07-06,Hubbell Incorporated,Clamps for frameless solar modules
EP3933144A1,DE9002810U1,1990-07-05,"Heissner Gmbh + Co Kg, 6420 Lauterbach, De",
EP3933144A1,FR2771436A1,1999-05-28,Spagnuolo David Lo,Protective device for preventing accidental falls into swimming pools
EP3933144A1,WO2012003951A2,2012-01-12,Ice-World International B.V.,Play fountain
EP3933144A1,GB2507496A,2014-05-07,Variopool B V,Swimming pool with hydraulic height adjustable floor system.
EP3933144A1,FR3086965A1,2020-04-10,Wipool,SWIMMING POOL WITH MOBILE BACKGROUND PLATE CORRECTION
EP3933453A1,US5418522A,1995-05-23,Tekmar Angewandte Elektronik Gmbh,System for indicating and signaling the presence of snow and ice
EP3933453A1,EP3153892A2,2017-04-12,Greensystech,Device for determining the risk of freezing
EP3934126A1,JP2008130047A,2008-06-05,Toshiba Corp,Ads-b inspection apparatus
EP3936806A1,CN201542131U,2010-08-11,刘长春,Liquid temperature-controlled electric quilt
EP3936806A1,US20160097603A1,2016-04-07,Lumenion Ag,Heat accumulator and method for operating a heat accumulator
EP3936806A1,US20160320145A1,2016-11-03,Energynest As,Element for a thermal energy storage
EP3936806A1,CN110440467A,2019-11-12,浙江中控太阳能技术有限公司,"A kind of electric heating, heat exchange, heat accumulation integral structure fused salt storage tank"
EP3936806A1,US20200011207A1,2020-01-09,Lumenion Gmbh,Power Plant for Generating Electrical Energy and Method for Operating a Power Plant
EP3940186A1,US3916973A,1975-11-04,Hueppe Justin Fa,Venetian blind
EP3940186A1,WO2011049320A2,2011-04-28,Kim Su Yun,Window having a window screen and a window blind coupled thereto
EP3940186A1,US20150211292A1,2015-07-30,"Nien Made Enterprise Co., Ltd.",Window blind
EP3940659A1,US20110191197A1,2011-08-04,Xerox Corporation,Methods and apparatus for managing credit card usage in pre-paid printing system accounts
EP3940659A1,US20180357027A1,2018-12-13,Toshiba Tec Kabushiki Kaisha,System and method for multiple account document processing cost accounting
EP3943036A1,EP0271157A1,1988-06-15,WASSENBURG &amp; CO. B.V.,Device for cleansing and disinfecting an elongated medical instrument
EP3943036A1,US5879033A,1999-03-09,A. Raymond & Cie,Hose connector
EP3943036A1,EP2098185A1,2009-09-09,Olympus Medical Systems Corporation,Washing tube and endoscope washing and disinfecting apparatus
EP3943036A1,US20150068022A1,2015-03-12,Caterpillar Inc.,Fluid coupling assembly and method of manufacture
EP3943324A1,GB2456181A,2009-07-08,Eltherington Ind Ltd,Window installation and method
EP3943324A1,WO2015166273A1,2015-11-05,Alexander Dennis Limited,Glazing system for a passenger service vehicle
EP3943699A1,US6073674A,2000-06-13,Hormann Kg Brockhagen,Sectional overhead door
EP3943699A1,WO2004083581A1,2004-09-30,Herbert Guttmann,Vanishing sectional door
EP3943699A1,WO2007124576A1,2007-11-08,Canimex Inc.,Extension spring door kit
EP3943699A1,EP3243988A1,2017-11-15,Condoor Group B.V.,Easy to install overhead door
EP3943699A1,DE202017104052U1,2017-07-30,H & K Teckentrup Kg,Running track arrangement for a sectional door
EP3944113A1,US20170358204A1,2017-12-14,Here Global B.V.,"Method, apparatus, and computer program product for processing sensor data"
EP3944113A1,CN108882152A,2018-11-23,安徽工业大学,A kind of privacy of user guard method reported based on Path selection
EP3944123A1,WO2012031161A1,2012-03-08,"Autodesk, Inc.",Interactive filling simulation on 3d injection molding models
EP3944123A1,US9409335B1,2016-08-09,"Coretech System Co., Ltd.",Computer-implemented simulation method and non-transitory computer medium for use in molding process
EP3944123A1,CN110111861B,2020-12-22,上海交通大学,Prediction method for thermal cracks in solidification process of magnesium and aluminum alloy castings
EP3944531A1,US20140092731A1,2014-04-03,Vivek Gupta,Andsf parameters for wlan network selection
EP3944531A1,US20180063873A1,2018-03-01,Intel IP Corporation,Arrangement for concurrent detection of signals in a receiver
EP3944531A1,EP3675444A1,2020-07-01,INTEL Corporation,Methods and devices for communications in device-to-device networks
EP3944531A1,US5563664A,1996-10-08,"Samsung Electronics Co., Ltd.",Pre-frame-comb as well as pre-line-comb partial-response filtering of BPSK buried in a TV signal
EP3944531A1,KR100382181B1,2003-05-09,모토로라 인코포레이티드,Single account portable wireless financial messaging unit
EP3944531A1,US6529954B1,2003-03-04,"Wandell & Goltermann Technologies, Inc.",Knowledge based expert analysis system
EP3944531A1,US8175534B2,2012-05-08,"Cisco Technology, Inc.",RF-aware packet filtering in radio access networks
EP3944531A1,US20060193300A1,2006-08-31,"Airtight Networks, Inc. (F/K/A Wibhu Technologies, Inc.)",Method and apparatus for monitoring multiple network segments in local area networks for compliance with wireless security policy
EP3944531A1,EP3528520A4,2020-02-12,Sony Corporation,"Communication apparatus, communication control method, and program"
EP3944531A1,EP3535625B1,2021-02-24,Arilou Information Security Technologies Ltd.,System and method for using signal waveform analysis for detecting a change in a wired network
EP3945178A1,FR2579091A1,1986-09-26,Tavoschi Fulvio,Combination of means for pivoting and retaining a service hatch for a bath panelling and hatch thus obtained
EP3945178A1,DE20311070U1,2003-12-04,Upmann Gmbh & Co.,Inspection hatch for plaster panel walls and ceiling has a one piece metal frame with a hinged door panels onto which the plaster panel is fitted
EP3945178A1,DE202007010845U1,2008-12-18,Baierl & Demmelhuber Innenausbau Gmbh,inspection flap
EP3945178A1,DE202011001625U1,2011-05-19,"Riegelhof & Gärtner GmbH, 64331",Inspection flap with a releasably provided hinge
EP3945178A1,DE202015105980U1,2015-12-17,Romba Drywall Cz S. R. O.,Cover for an inspection opening
EP3945281A1,JPH09101114A,1997-04-15,Hitachi Denshi Ltd,Measurement system for image of aerial electric line for electric railcar
EP3945281A1,WO2002077569A1,2002-10-03,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,Contact wire inspection with separate position determination
EP3945281A1,JP2010243275A,2010-10-28,Hitachi High-Technologies Corp,"Optical system for detecting abrasion wear of trolley wire, and device for measuring abrasion wear of trolley wire"
EP3945281A1,EP3051252A1,2016-08-03,Hitachi High-tech Fine Systems Corporation,Trolley wire measurement device and trolley wire measurement method
EP3945281A1,EP3252428A1,2017-12-06,Meidensha Corporation,Overhead wire wear measurement device and overhead wire wear measurement method
EP3950798A1,US4104101A,1978-08-01,Armen Garabedian,Process for making a plastic sheet
EP3950798A1,KR20120049479A,2012-05-17,권명희,Glitter film sheet for actual image printing and manufacturing method thereof
EP3950798A1,CN107163283B,2018-05-04,新兴县景如锋塑料有限公司,It is a kind of by the methods separated with PVC of PET in hybrid solid plastics
EP3952117A1,US20150071254A1,2015-03-12,Telefonaktiebolaget L M Ericsson (Publ),Adaptation of Transmission Parameters
EP3952117A1,US6968171B2,2005-11-22,"Sierra Wireless, Inc.",Adaptive noise reduction system for a wireless receiver
EP3952117A1,EP2193652A4,2014-03-05,Radeum Inc Dba Freelinc,System and method for near field communications having local security
EP3952117A1,US9183844B2,2015-11-10,Harris Corporation,Near-field noise cancellation
EP3952117A1,KR102358002B1,2022-02-03,삼성전자주식회사,Contents transmission controlling method and electronic device supporting the same
EP3952118A1,US20100289623A1,2010-11-18,Roesner Bruce B,Interrogating radio frequency identification (rfid) tags
EP3952118A1,EP3333754A1,2018-06-13,EM Microelectronic-Marin SA,Method for providing identification and access with respect to a radio-frequency tag
EP3952228A1,US20060120390A1,2006-06-08,Habben Hartnut K,Master node for a lin network
EP3952228A1,US20150008732A1,2015-01-08,"Rohm Co., Ltd.",Signal transmission circuit
EP3952228A1,US20190258251A1,2019-08-22,Nvidia Corporation,Systems and methods for safe and reliable autonomous vehicles
EP3954853A1,US5426295A,1995-06-20,"Cubic Defense Systems, Inc.",Multiple integrated laser engagement system employing fiber optic detection signal transmission
EP3954853A1,DE20307701U1,2003-08-07,Brech Joerg,Light source for doors and windows has a light channel with a closure edge and a semiconductor diode with an optical transmitter and receiver
EP3954853A1,EP3045632A1,2016-07-20,Alpha Deuren International BV,Sensor device
EP3957368A1,EP2896429A1,2015-07-22,COR S.a.r.l.,Skin Protector
EP3957368A1,CN106176264A,2016-12-07,苏州菲博特环保科技有限公司,Moisten nursing foot mask and preparation method thereof
EP3957573A1,US3226007A,1965-12-28,Herbert A Post Inc,Cartons
EP3957573A1,US3372853A,1968-03-12,Brown Co,Dispensing carton having recloseable pour opening
EP3957573A1,GB2323352A,1998-09-23,Procter & Gamble,Container
EP3957573A1,WO1999039983A1,1999-08-12,The Procter & Gamble Company,A carton
EP3848127A1,CA2131109A1,1996-03-01,George P. Crampton,Foam nozzle
