publication_number,patent_citation,publication_date,assignee,title
EP2292129A1,USD752375S1,2016-03-29,"Keurig Green Mountain, Inc.",Beverage carafe
EP2292129A1,USD787251S1,2017-05-23,Sharkninja Operating Llc,Coffee carafe
EP2292129A1,USD789725S1,2017-06-20,Sharkninja Operating Llc,Coffee carafe
EP2292129A1,USD789134S1,2017-06-13,G. L. Production (Hangzhou) Ltd.,Carafe
EP2292129A1,US20170354290A1,2017-12-14,Curt Jones,Preparation of Heated Beverages
EP2292313A2,CN104353293A,2015-02-18,陆向东,Air purification device
EP2292532A3,0,0,0,0
EP2292532B1,0,0,0,0
EP2293045A3,US10367333B2,2019-07-30,Nokia Of America Corporation,Increasing fabry-perot cavity free spectral range in hybrid lasers
EP2293045A3,US11125944B2,2021-09-21,Globalfoundries U.S. Inc.,Polarizer with multiple evanescently coupled waveguides
EP2293045B1,US10367333B2,2019-07-30,Nokia Of America Corporation,Increasing fabry-perot cavity free spectral range in hybrid lasers
EP2293045B1,US11125944B2,2021-09-21,Globalfoundries U.S. Inc.,Polarizer with multiple evanescently coupled waveguides
EP2294916A2,0,0,0,0
EP2294916A3,0,0,0,0
EP2294980B1,US8890511B2,2014-11-18,"Smith & Nephew, Inc.",Targeting operation sites
EP2294980B1,US9168153B2,2015-10-27,"Smith & Nephew, Inc.",Surgical alignment using references
EP2294980B1,US9539037B2,2017-01-10,"Smith & Nephew, Inc.",Orthopaedic implants
EP2294980B1,US9289253B2,2016-03-22,"Biomet Manufacturing, Llc",Patient-specific shoulder guide
EP2294980B1,US9918740B2,2018-03-20,"Biomet Manufacturing, Llc",Backup surgical instrument system and method
EP2294980B1,US9173661B2,2015-11-03,"Biomet Manufacturing, Llc",Patient specific alignment guide with cutting surface and laser indicator
EP2294980B1,US8591516B2,2013-11-26,"Biomet Manufacturing, Llc",Patient-specific orthopedic instruments
EP2294980B1,US9968376B2,2018-05-15,"Biomet Manufacturing, Llc",Patient-specific orthopedic instruments
EP2294980B1,US20150335438A1,2015-11-26,"Biomet Manufacturing, Llc.",Patient-specific augments
EP2294980B1,US11234719B2,2022-02-01,"Biomet Manufacturing, Llc",Patient-specific shoulder guide
EP2294980B1,US9339278B2,2016-05-17,"Biomet Manufacturing, Llc",Patient-specific acetabular guides and associated instruments
EP2294980B1,US8603180B2,2013-12-10,"Biomet Manufacturing, Llc",Patient-specific acetabular alignment guides
EP2294980B1,US9795399B2,2017-10-24,"Biomet Manufacturing, Llc",Patient-specific knee alignment guide and associated method
EP2294980B1,US8407067B2,2013-03-26,Biomet Manufacturing Corp.,Method and apparatus for manufacturing an implant
EP2294980B1,DE102008045291B4,2013-05-02,Merete Medical Gmbh,Knee arthrodesis implant
EP2294980B1,DE102009057117A1,2010-08-12,Merete Medical Gmbh,Method and device for determining the fit between an adapter and an outer cone of a prosthetic socket of a modular joint prosthesis
EP2294980B1,US8167823B2,2012-05-01,Biomet Manufacturing Corp.,Method and apparatus for aligning and securing an implant relative to a patient
EP2294980B1,US8337426B2,2012-12-25,Biomet Manufacturing Corp.,Method and apparatus for aligning and securing an implant relative to a patient
EP2294980B1,ES2425547T3,2013-10-16,Hipsecure B.V.,Navigation system for orthopedic surgery
EP2294980B1,US9592099B2,2017-03-14,"St. Jude Medical, Cardiology Division, Inc.",Transapical collapsible valve reference fixture
EP2294980B1,US9358130B2,2016-06-07,"DePuy Synthes Products, Inc.",Surgical instrument and method of positioning an acetabular prosthetic component
EP2294980B1,DE102012104390B4,2015-10-22,Aesculap Ag,Implant alignment / aiming device for alignment and / or positioning of an acetabulum implant during implantation
EP2294980B1,WO2014019086A1,2014-02-06,Orthosoft Inc.,Pelvic digitizer device with inertial sensor unit and method
EP2294980B1,US20140276889A1,2014-09-18,William C. Head,"Portable surgical guide with laser, abduction and anteversion measuring system and method of using same"
EP2294980B1,US10952751B2,2021-03-23,"Marksman Targeting, Inc.",Surgical targeting systems and methods
EP2294980B1,GB201521501D0,2016-01-20,Depuy Ireland,Apparatus and method for aligning an acetabular cup
EP2294980B1,US10722310B2,2020-07-28,"Zimmer Biomet CMF and Thoracic, LLC",Virtual surgery planning system and method
EP2294980B1,CN108354697B,2020-05-08,李莉,Acetabulum measuring scale
EP2294980B1,CN110811939B,2020-08-04,西安交通大学第二附属医院,Acetabular prosthesis positioning device for unilateral hip arthroplasty and positioning method thereof
EP2295718A3,US8904617B2,2014-12-09,Baker Hughes Incorporated,Diverting system and method of running a tubular
EP2295718A3,US10132146B2,2018-11-20,Cameron International Corporation,Adjustable fracturing head and manifold system
EP2295718A3,US8978763B2,2015-03-17,Cameron International Corporation,Adjustable fracturing system
EP2295718A3,US9068450B2,2015-06-30,Cameron International Corporation,Adjustable fracturing system
EP2295718A3,AU2013200438B2,2014-09-04,Woodside Energy Limited,A method and system of development of a multilateral well
EP2295718A3,US8839867B2,2014-09-23,Cameron International Corporation,Integral fracturing manifold
EP2295718A3,EP2839106A4,2015-09-23,Halliburton Energy Services Inc,"Completing long, deviated wells"
EP2295718A3,US9657559B2,2017-05-23,The Trustees Of Columbia University In The City Of New York,Methods and systems for causing reaction driven cracking in subsurface rock formations
EP2295718A3,EA033092B1,2019-08-30,"Хэллибертон Энерджи Сервисиз, Инк.",Multilateral bore junction isolation
EP2295718A3,US9512705B2,2016-12-06,"Halliburton Energy Services, Inc.",Multilateral bore junction isolation
EP2295718A3,US9574428B2,2017-02-21,Baker Hughes Incorporated,Screened production sleeve for multilateral junctions
EP2295718A3,US9428991B1,2016-08-30,Elie Robert Abi Aad,Multi-frac tool
EP2295718A3,AU2015234631A1,2016-10-13,Production Plus Energy Services Inc.,Systems and apparatuses for separating wellbore fluids and solids during production
EP2295718A3,CN106460491B,2019-07-26,哈利伯顿能源服务公司,The method for forming multilateral well
EP2295718A3,US9903190B2,2018-02-27,Cameron International Corporation,Modular fracturing system
EP2295718A3,US20160160625A1,2016-06-09,Era Exploration LLC,Method for developing oil or natural gas shale or tight rock formations in two step process
EP2295718A3,GB2586758B,2021-05-26,Halliburton Energy Services Inc,Multilateral junction with wellbore isolation using degradable isolation components
EP2295718A3,GB2549007B,2019-09-11,Halliburton Energy Services Inc,Multilateral junction with wellbore isolation
EP2295718A3,US10323475B2,2019-06-18,Cameron International Corporation,Fracturing fluid delivery system
EP2295718A3,US11066913B2,2021-07-20,Cameron International Corporation,Flexible fracturing line with removable liner
EP2295718A3,EP3452694A4,2019-12-25,Cameron Technologies Limited,Fracturing system with flexible conduit
EP2295718A3,US10435959B2,2019-10-08,"Baker Hughes, A Ge Company, Llc",One trip treating tool for a resource exploration system and method of treating a formation
EP2295718A3,US11015413B2,2021-05-25,Cameron International Corporation,Fracturing system with fluid conduit having communication line
EP2295808A3,CN105626573A,2016-06-01,江苏大学,Designing method of fish-friendly axial flow pump based on fish survival rate prediction
EP2295808A3,NL2008948C2,2013-12-09,G A M Manshanden Man B V,SHIP SCREW.
EP2295808A3,US9482078B2,2016-11-01,Zeitecs B.V.,Diffuser for cable suspended dewatering pumping system
EP2295808A3,GB2550907B,2018-11-28,Murray Ian,A water pumping device and an apparatus for protecting aquatic animals from a water pumping device
EP2295808A3,NO343668B1,2019-05-06,Cflow Fish Handling As,Pump
EP2295808A3,WO2020002418A1,2020-01-02,Mjøs Metallvarefabrikk As,Pump device
EP2295808A3,NO344650B1,2020-02-17,Mjoes Metallvarefabrikk As,Pump device and its use
EP2295808A3,NO344176B1,2019-09-30,Breivik Roy Arne,FISH PUMP AND PROCEDURE FOR TRANSPORTING FISH
EP2295808A3,WO2020186244A1,2020-09-17,"Natel Energy, Inc.",Hydraulic turbine
EP2295808A3,DE102019113848A1,2020-11-26,Frideco Ag,Turbine device
EP2295808A3,USD926133S1,2021-07-27,"Natel Energy, Inc.",Turbine runner
EP2295808B1,USD926133S1,2021-07-27,"Natel Energy, Inc.",Turbine runner
EP2295808B1,US11078882B2,2021-08-03,"Natel Energy, Inc.",Hydraulic turbine
EP2295808B1,NL2008948C2,2013-12-09,G A M Manshanden Man B V,SHIP SCREW.
EP2295808B1,US9482078B2,2016-11-01,Zeitecs B.V.,Diffuser for cable suspended dewatering pumping system
EP2295808B1,CN105626573A,2016-06-01,江苏大学,Designing method of fish-friendly axial flow pump based on fish survival rate prediction
EP2295808B1,GB2550907B,2018-11-28,Murray Ian,A water pumping device and an apparatus for protecting aquatic animals from a water pumping device
EP2295808B1,NO343668B1,2019-05-06,Cflow Fish Handling As,Pump
EP2295808B1,WO2020002418A1,2020-01-02,Mjøs Metallvarefabrikk As,Pump device
EP2295808B1,NO344650B1,2020-02-17,Mjoes Metallvarefabrikk As,Pump device and its use
EP2295808B1,NO344176B1,2019-09-30,Breivik Roy Arne,FISH PUMP AND PROCEDURE FOR TRANSPORTING FISH
EP2295808B1,DE102019113848A1,2020-11-26,Frideco Ag,Turbine device
EP2295912A2,0,0,0,0
EP2295936A3,JP5423535B2,2014-02-19,アイシン・エィ・ダブリュ株式会社,Navigation device and navigation method
EP2295944A2,WO2013177425A1,2013-11-28,"Nanostim, Inc.",Temperature sensor for a leadless cardiac pacemaker
EP2295944A2,CN103674299A,2014-03-26,德克萨斯仪器股份有限公司,Circuit and method for determining temperature of transistor
EP2295944A2,US9519298B2,2016-12-13,Nxp B.V.,Multi-junction semiconductor circuit and method
EP2295944A2,US9705525B1,2017-07-11,Sandisk Technologies Llc,Multiple resolution temperature sensor
EP2295944A2,CN107091695A,2017-08-25,苏州昆泰芯微电子科技有限公司,Ultra-low power consumption intelligent temperature sensor front-end circuit and its matching process
EP2295944A2,US9791327B2,2017-10-17,SK Hynix Inc.,Temperature voltage generator
EP2295944A2,US9810583B2,2017-11-07,"Analog Devices, Inc.",Encoder circuit with feedback DAC
EP2295944A2,US10006818B2,2018-06-26,"Rohm Co., Ltd.","Temperature sensor, method for calibrating the same, and semiconductor device"
EP2295944A2,US10024729B2,2018-07-17,Sandisk Technologies Llc,High accuracy temperature sensor
EP2295944A2,IT201800004496A1,2019-10-13,,"SENSOR CIRCUIT, CORRESPONDING SYSTEM AND PROCEDURE"
EP2296242A3,NL2008708C2,2013-10-29,Abb Bv,CAST BUILDING BOX.
EP2296242A3,CN104051999B,2016-06-15,王春,Building intelligent electric lines of force junction box insulation fire prevention system
EP2296280B1,CN105049043A,2015-11-11,北京时代民芯科技有限公司,High-speed comparator with offset correction function
EP2296280B1,US8525719B2,2013-09-03,"Texas Instruments Incorporated Deutschland, Gmbh",Electronic device and method for analog to digital conversion using successive approximation
EP2296280B1,US8456340B2,2013-06-04,"Analog Devices, Inc.",Self-timed digital-to-analog converter
EP2296280B1,US8581770B2,2013-11-12,Texas Instruments Incorporated,Zero-power sampling SAR ADC circuit and method
EP2296280B1,KR101753738B1,2017-07-07,한국전자통신연구원,Analog digital converter and method for saving power thereof
EP2296280B1,US8669896B2,2014-03-11,Mediatek Inc.,Successive-approximation-register analog-to-digital convertor and related controlling method
EP2296280B1,TWI434517B,2014-04-11,Ind Tech Res Inst,Method and apparatus for evaluating weighting of elements of dac and sar adc using the same
EP2296280B1,JP5699908B2,2015-04-15,富士通株式会社,AD conversion circuit and AD conversion method
EP2296280B1,KR101839862B1,2018-03-21,한국전자통신연구원,Successive approximation register analog-to-digital converter and operation method thereof
EP2296280B1,US8810443B2,2014-08-19,Linear Technology Corporation,Analog-to-digital converter system and method
EP2296280B1,US8933385B2,2015-01-13,"Omnivision Technologies, Inc.",Hybrid analog-to-digital converter having multiple ADC modes
EP2296280B1,KR101840698B1,2018-03-22,한국전자통신연구원,Apparatus and method for converting analog to digital
EP2296280B1,US8922415B2,2014-12-30,"Maxlinear, Inc.",Method and system for asynchronous successive approximation register (SAR) analog-to-digital converters (ADCs)
EP2296280B1,US8830106B2,2014-09-09,Texas Instruments Incorporated,Asynchronous analog-to-digital converter having adapative reference control
EP2296280B1,US8754797B2,2014-06-17,Texas Instruments Incorporated,Asynchronous analog-to-digital converter having rate control
EP2296280B1,JP2014112818A,2014-06-19,Asahi Kasei Electronics Co Ltd,Successive approximation a/d converter
EP2296280B1,TWI577137B,2017-04-01,聯華電子股份有限公司,Asynchronous successive approximation register analog-to-digital converter and operating method thereof
EP2296280B1,US8669897B1,2014-03-11,United Microelectronics Corp.,Asynchronous successive approximation register analog-to-digital converter and operating method thereof
EP2296280B1,KR102000544B1,2019-10-21,삼성전자주식회사,Apparatus and Method for Converting from Analog Signal to n-bits Digital Data
EP2296280B1,US9077359B2,2015-07-07,Texas Instruments Incorporated,Asynchronous to synchronous sampling using modified akima algorithm
EP2296280B1,JP6093265B2,2017-03-08,ルネサスエレクトロニクス株式会社,Semiconductor device
EP2296280B1,DE102013220509A1,2015-04-16,Robert Bosch Gmbh,Analog signal generation by using a feedback analog-to-digital converter
EP2296280B1,US9258008B2,2016-02-09,Stmicroelectronics International N.V.,Adaptive delay based asynchronous successive approximation analog-to-digital converter
EP2296280B1,JP6333051B2,2018-05-30,オリンパス株式会社,Successive comparison type A / D conversion circuit
EP2296280B1,WO2016203522A1,2016-12-22,オリンパス株式会社,Successive approximation a/d converter
EP2296280B1,DE102015112852B4,2021-11-18,Lantiq Beteiligungs-GmbH & Co. KG,Weighing method with non-linear characteristics
EP2296280B1,US9614540B1,2017-04-04,International Business Machines Corporation,Asynchronously clocked successive approximation register analog-to-digital converter
EP2296280B1,TWI584600B,2017-05-21,絡達科技股份有限公司,Successive approximation adc and controlling method thereof
EP2296280B1,US9705518B2,2017-07-11,"Butterfly Network, Inc.",Asynchronous successive approximation analog-to-digital converter and related methods and apparatus
EP2296280B1,US9906232B1,2018-02-27,"Xilinx, Inc.",Resolution programmable SAR ADC
EP2296280B1,US10116318B1,2018-10-30,Infinera Corporation,Method and system for asynchronous clock generation for successive approximation analog-to-digital converter (SAR ADC)
EP2296280B1,WO2019098981A1,2019-05-23,Sabanci Universitesi,An event-triggered self-determining sar logic for asynchronous sar adcs
EP2296280B1,CN107835022B,2020-04-03,北京华大九天软件有限公司,Preprocessing sequential control circuit suitable for high-speed analog-to-digital converter
EP2296280B1,US10050639B1,2018-08-14,"Nxp Usa, Inc.",Partially asynchronous clock scheme for SAR ADC
EP2296280B1,US10797718B1,2020-10-06,Ali Tasdighi Far,Tiny low power current mode analog to digital converters for artificial intelligence
EP2296280B1,US10833692B1,2020-11-10,Ali Tasdighi Far,Small low glitch current mode analog to digital converters for artificial intelligence
EP2296280B1,US10862495B1,2020-12-08,Ali Tasdighi Far,Glitch free current mode analog to digital converters for artificial intelligence
EP2296280B1,US10735017B2,2020-08-04,Goodix Technology Inc.,Efficient successive approximation register analog to digital converter
EP2296280B1,US10454492B1,2019-10-22,"Analog Devices, Inc.",Analog-to-digital converter speed calibration techniques
EP2296280B1,US11196949B2,2021-12-07,"Omnivision Technologies, Inc.",Subrange ADC for image sensor
EP2298164A3,US8755868B2,2014-06-17,Imec,Adaptive sampling
EP2298164A3,US10004406B2,2018-06-26,"Fitbit, Inc.",Portable monitoring devices for processing applications and processing analysis of physiological conditions of a user associated with the portable monitoring device
EP2298164A3,US9728059B2,2017-08-08,"Fitbit, Inc.",Sedentary period detection utilizing a wearable electronic device
EP2298164A3,ES2569683T3,2016-05-12,The Regents Of The University Of California,Neuron Registration System
EP2298164A3,US9203422B2,2015-12-01,Ecole Polytechique Federale De Lausanne (Epfl),Low distortion switched-capacitor event-driven analog to digital converter
EP2298164A3,US8878570B2,2014-11-04,Silicon Laboratories Inc.,Configurable analog front end
EP2298164A3,EP2589332A1,2013-05-08,Imec,System and method for the analysis of electrocardiogram signals
EP2298164A3,US9610044B2,2017-04-04,Imec,Variable capacitor circuit and method
EP2298164A3,WO2013155503A1,2013-10-17,Langer Alois A,Outpatient health emergency warning system
EP2298164A3,US9642543B2,2017-05-09,Arizona Board Of Regents,Systems and methods for model-based non-contact physiological data acquisition
EP2298164A3,CN103505202A,2014-01-15,天津宇迪智能技术有限公司,Heart and brain coupled system for synchronously collecting ECG signals and EEG signals
EP2298164A3,US8755873B2,2014-06-17,"Welch Allyn, Inc.",Evaluation of the quality of electrode contact with a skin surface
EP2298164A3,US9351653B1,2016-05-31,"Intan Technologies, LLC",Multi-channel reconfigurable systems and methods for sensing biopotential signals
EP2298164A3,US10039460B2,2018-08-07,"MiSleeping, Inc.",Neural activity recording apparatus and method of using same
EP2298164A3,EP2767230B1,2020-05-13,IMEC vzw,System for impedance measurements
EP2298164A3,US9662025B2,2017-05-30,The Florida International University Board Of Trustees,Low noise analog electronic circuit design for recording peripheral nerve activity
EP2298164A3,US9717430B2,2017-08-01,"Agency Of Science, Technology And Research","Real-time multi-functional ECG signal processing system, DSPE for the ECG signal processing system, and method thereof"
EP2298164A3,KR102255204B1,2021-05-24,삼성전자주식회사,Reconfigurable measuring device and method for controlling the device
EP2298164A3,US9456763B2,2016-10-04,"Medtronic, Inc.",Apparatus and method for simultaneous capture of biopotential and tissue impedance signals
EP2298164A3,US9626521B2,2017-04-18,Arizona Board Of Regents On Behalf Of Arizona State University,Physiological signal-based encryption and EHR management
EP2298164A3,KR102265066B1,2021-06-15,삼성전자주식회사,Method and apparatus for measuring bio impedance
EP2298164A3,JP2017534338A,2017-11-24,コーニンクレッカ フィリップス エヌ ヴェＫｏｎｉｎｋｌｉｊｋｅ Ｐｈｉｌｉｐｓ Ｎ．Ｖ．,Wearable device for skin conductance measurement
EP2298164A3,ES2828723T3,2021-05-27,Icentia Inc,Wearable Physiological Data Acquisition Device and Methods of Using It
EP2298164A3,EP3170450B1,2019-05-08,"Samsung Electronics Co., Ltd.",Patch including an external floating high-pass filter and an electrocardiograph (ecg) patch including the same
EP2298164A3,US10702184B2,2020-07-07,Analog Devices International Unlimited Company,Low power measurement of skin electrical properties
EP2298164A3,CN109767392B,2021-04-20,上海联影医疗科技股份有限公司,"Medical image processing method and system, storage medium and computer device"
EP2298164A3,RU2759404C1,2021-11-12,"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Нижегородский государственный университет им. Н.И. Лобачевского""",Hardware and software complex for electrocardiographic measurements
EP2298164B1,WO2014200438A1,2014-12-18,"Agency For Science, Technology And Research","Real-time multi-functional ecg signal processing system, dspe for the ecg signal processing system, and method thereof"
EP2298164B1,US8755868B2,2014-06-17,Imec,Adaptive sampling
EP2298164B1,US10004406B2,2018-06-26,"Fitbit, Inc.",Portable monitoring devices for processing applications and processing analysis of physiological conditions of a user associated with the portable monitoring device
EP2298164B1,US9728059B2,2017-08-08,"Fitbit, Inc.",Sedentary period detection utilizing a wearable electronic device
EP2298164B1,ES2569683T3,2016-05-12,The Regents Of The University Of California,Neuron Registration System
EP2298164B1,US9203422B2,2015-12-01,Ecole Polytechique Federale De Lausanne (Epfl),Low distortion switched-capacitor event-driven analog to digital converter
EP2298164B1,US8878570B2,2014-11-04,Silicon Laboratories Inc.,Configurable analog front end
EP2298164B1,EP2589332A1,2013-05-08,Imec,System and method for the analysis of electrocardiogram signals
EP2298164B1,US9610044B2,2017-04-04,Imec,Variable capacitor circuit and method
EP2298164B1,WO2013155503A1,2013-10-17,Langer Alois A,Outpatient health emergency warning system
EP2298164B1,US9642543B2,2017-05-09,Arizona Board Of Regents,Systems and methods for model-based non-contact physiological data acquisition
EP2298164B1,CN103505202A,2014-01-15,天津宇迪智能技术有限公司,Heart and brain coupled system for synchronously collecting ECG signals and EEG signals
EP2298164B1,US8755873B2,2014-06-17,"Welch Allyn, Inc.",Evaluation of the quality of electrode contact with a skin surface
EP2298164B1,US9351653B1,2016-05-31,"Intan Technologies, LLC",Multi-channel reconfigurable systems and methods for sensing biopotential signals
EP2298164B1,US10039460B2,2018-08-07,"MiSleeping, Inc.",Neural activity recording apparatus and method of using same
EP2298164B1,EP2767230B1,2020-05-13,IMEC vzw,System for impedance measurements
EP2298164B1,US9662025B2,2017-05-30,The Florida International University Board Of Trustees,Low noise analog electronic circuit design for recording peripheral nerve activity
EP2298164B1,KR102255204B1,2021-05-24,삼성전자주식회사,Reconfigurable measuring device and method for controlling the device
EP2298164B1,US9456763B2,2016-10-04,"Medtronic, Inc.",Apparatus and method for simultaneous capture of biopotential and tissue impedance signals
EP2298164B1,US9626521B2,2017-04-18,Arizona Board Of Regents On Behalf Of Arizona State University,Physiological signal-based encryption and EHR management
EP2298164B1,KR102265066B1,2021-06-15,삼성전자주식회사,Method and apparatus for measuring bio impedance
EP2298164B1,JP2017534338A,2017-11-24,コーニンクレッカ フィリップス エヌ ヴェＫｏｎｉｎｋｌｉｊｋｅ Ｐｈｉｌｉｐｓ Ｎ．Ｖ．,Wearable device for skin conductance measurement
EP2298164B1,ES2828723T3,2021-05-27,Icentia Inc,Wearable Physiological Data Acquisition Device and Methods of Using It
EP2298164B1,EP3170450B1,2019-05-08,"Samsung Electronics Co., Ltd.",Patch including an external floating high-pass filter and an electrocardiograph (ecg) patch including the same
EP2298164B1,US10702184B2,2020-07-07,Analog Devices International Unlimited Company,Low power measurement of skin electrical properties
EP2298164B1,CN109767392B,2021-04-20,上海联影医疗科技股份有限公司,"Medical image processing method and system, storage medium and computer device"
EP2298164B1,RU2759404C1,2021-11-12,"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Нижегородский государственный университет им. Н.И. Лобачевского""",Hardware and software complex for electrocardiographic measurements
EP2298588B1,RU2742153C1,2021-02-02,"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Омский государственный университет путей сообщения"" (ОмГУПС (ОмИИТ))",Method of reducing the magnetic influence of the railway contact network on the auto-locking line circuits
EP2298588B1,RU2742136C1,2021-02-02,"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Омский государственный университет путей сообщения"" (ОмГУПС (ОмИИТ))",Method for reducing electric influence of railway contact system on linear automatic interlocking circuits
EP2298588B1,FR3019113B1,2016-05-06,Alstom Transp Tech,GROUND FEED SYSTEM FOR NON-GUIDE ELECTRIC VEHICLES
EP2298702A1,WO2014003841A1,2014-01-03,3M Innovative Properties Company,Gravity feed fluid purification system
EP2298702A1,US10647591B2,2020-05-12,"Quality Pure Co., Ltd.",High-magnesium concentrated liquid
EP2298702A1,TWI585046B,2017-06-01,,A mixture of high magnesium content concentrate and high magnesium content of drinking water
EP2298702A1,DE102016117947A1,2018-03-29,"Quality Pure Co., Ltd.","With magnesium highly concentrated liquid and system, for mixing drinking water with a high concentration of magnesium"
EP2299302A1,EP2506045A1,2012-10-03,Draka Comteq B.V.,Multimode optical fiber
EP2299302A1,US8520993B2,2013-08-27,"Draka Comteq, B.V.",Multimode optical fiber having improved bending losses
EP2299302A1,WO2014206464A1,2014-12-31,Draka Comteq Bv,Bend-insensitive multimode optical fiber with reduced impact of leaky modes
EP2299302A1,US9014525B2,2015-04-21,"Draka Comteq, B.V.",Trench-assisted multimode optical fiber
EP2299302A1,NL1024015C2,2005-02-01,Draka Fibre Technology Bv,"Multimode optical fiber provided with a refractive index profile, optical communication system using this and method for manufacturing such a fiber."
EP2299302A1,FR2922657B1,2010-02-12,Draka Comteq France,MULTIMODE FIBER.
EP2299302A1,US8467650B2,2013-06-18,"Draka Comteq, B.V.",High-fiber-density optical-fiber cable
EP2299302A1,FR2932932B1,2010-08-13,Draka Comteq France Sa,MULTIPLEX WAVE LENGTH OPTIC SYSTEM WITH MULTIMODE OPTIC FIBERS
EP2299302A1,FR2933779B1,2010-08-27,Draka Comteq France,MULTIMODE OPTIC FIBERS
EP2299302A1,WO2010077132A1,2010-07-08,Draka Comteq B.V.,Uvled apparatus for curing glass-fiber coatings
EP2299302A1,FR2940839B1,2012-09-14,Draka Comteq France,"INDEX GRADIENT MULTIMODAL OPTICAL FIBER, METHODS FOR CHARACTERIZATION AND MANUFACTURE OF SUCH A FIBER"
EP2299302A1,FR2946436B1,2011-12-09,Draka Comteq France,MULTIMODE OPTICAL FIBER WITH LARGE BANDWIDTH WITH AN OPTIMIZED HEAT-SLEEVE INTERFACE
EP2299302A1,FR2950156B1,2011-11-18,Draka Comteq France,MULTIMODE OPTIC FIBER
EP2299302A1,FR2950443B1,2011-11-18,Draka Comteq France,OPTICAL FIBER FOR SUM FREQUENCY GENERATION AND METHOD FOR MANUFACTURING THE SAME
EP2299302A1,US8805143B2,2014-08-12,"Draka Comteq, B.V.",Optical-fiber cable having high fiber count and high fiber density
EP2299302A1,FR2952634B1,2011-12-16,Draka Comteq France,RARE EARTH DOPED SILICA FIBER WITH LOW DIGITAL OPENING
EP2299302A1,FR2953029B1,2011-11-18,Draka Comteq France,MULTIMODE OPTICAL FIBER WITH LARGE BANDWIDTH WITH AN OPTIMIZED HEAT-SLEEVE INTERFACE
EP2299302A1,FR2953030B1,2011-11-18,Draka Comteq France,MULTIMODE OPTICAL FIBER WITH LARGE BANDWIDTH WITH AN OPTIMIZED HEAT-SLEEVE INTERFACE
EP2299302A1,FR2953606B1,2012-04-27,Draka Comteq France,MULTIMODE OPTICAL FIBER WITH BROAD BANDWIDTH AND LOW BENDBACK LOSSES
EP2299302A1,FR2953605B1,2011-12-16,Draka Comteq France,MULTIMODE OPTICAL FIBER WITH BROAD BANDWIDTH AND LOW BENDBACK LOSSES
EP2299302A1,EP2352047B1,2019-09-25,Draka Comteq B.V.,Non-zero dispersion shifted optical fiber having a large effective area
EP2299302A1,ES2684474T3,2018-10-03,Draka Comteq B.V.,Optical fiber with non-zero offset dispersion having a small wavelength
EP2299302A1,FR2957153B1,2012-08-10,Draka Comteq France,MULTIMODE OPTICAL FIBER WITH BROAD BANDWIDTH AND LOW BENDBACK LOSSES
EP2299302A1,DK2369379T3,2015-06-08,Draka Comteq Bv,Single-mode optical fiber having reduced bending losses
EP2299302A1,US8693830B2,2014-04-08,"Draka Comteq, B.V.",Data-center cable
EP2299302A1,EP2390700B1,2016-07-06,Draka Comteq B.V.,Bundled fiber optic cables
EP2299302A1,EP2388239B1,2017-02-15,Draka Comteq B.V.,Curing apparatus employing angled UV-LEDs
EP2299302A1,US8625947B1,2014-01-07,"Draka Comteq, B.V.",Low-smoke and flame-retardant fiber optic cables
EP2299302A1,US8871311B2,2014-10-28,"Draka Comteq, B.V.",Curing method employing UV sources that emit differing ranges of UV radiation
EP2299302A1,FR2962230B1,2012-07-27,Draka Comteq France,OPTICAL FIBER MONOMODE
EP2299302A1,US8682123B2,2014-03-25,"Draka Comteq, B.V.",Adhesively coupled optical fibers and enclosing tape
EP2299302A1,EP2418183B1,2018-07-25,Draka Comteq B.V.,Method for curing coated glass fibres providing increased UVLED intensitiy
EP2299302A1,US8571369B2,2013-10-29,Draka Comteq B.V.,Optical-fiber module having improved accessibility
EP2299302A1,FR2966256B1,2012-11-16,Draka Comteq France,MULTIMODE OPTICAL FIBER INSENSITIVE TO LOSSES BY
EP2299302A1,US8824845B1,2014-09-02,"Draka Comteq, B.V.",Buffer tubes having reduced stress whitening
EP2299302A1,FR2971061B1,2013-02-08,Draka Comteq France,BROAD BANDWIDTH OPTICAL FIBER WITH LOW CURB LOSSES
EP2299302A1,EP2482106B1,2014-06-04,Draka Comteq B.V.,Multimode fiber
EP2299302A1,CN103492922B,2016-09-21,德拉克通信科技公司,Optical-fiber interconnection cable
EP2299302A1,EP2495589A1,2012-09-05,Draka Comteq B.V.,Rare earth doped amplifying optical fiber for compact devices and method of manufacturing thereof
EP2299302A1,EP2503368A1,2012-09-26,Draka Comteq B.V.,Multimode optical fiber with improved bend resistance
EP2299302A1,EP2518546B1,2018-06-20,Draka Comteq B.V.,"High-bandwidth, radiation-resistant multimode optical fiber"
EP2299302A1,ES2438173T3,2014-01-16,Draka Comteq Bv,Single mode fiber optic
EP2299302A1,DK2533082T3,2014-03-24,Draka Comteq Bv,Optical single-mode fiber
EP2299302A1,EP2541292B1,2014-10-01,Draka Comteq BV,Multimode optical fibre
EP2299302A1,EP2745151B1,2020-04-01,Corning Incorporated,Few mode optical fibers for mode division multiplexing
